,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.39,26.18,27.95,28.95,29.76,29.29,27.86,27.22,27.38,27.93,27.03,24.43
1,0.37,0.36,0.36,0.40,0.38,0.34,0.38,0.39,0.36,0.34,0.34,0.34
