,Country,Anomaly,Unc.
0,Afghanistan,-0.329,0.337
1,Albania,-0.407,0.306
2,Algeria,-0.339,0.403
3,Andorra,-0.343,0.284
4,Angola,-0.381,0.439
5,Anguilla,-0.403,0.244
6,Antarctica,,
7,Antigua and Barb,-0.295,0.246
8,Argentina,-0.058,0.176
9,Armenia,-0.039,0.369
10,Aruba,-0.451,0.127
11,Australia,0.158,0.195
12,Austria,-0.619,0.231
13,Azerbaijan,-0.119,0.278
14,Bahamas,-0.079,0.13
15,Bahrain,0.034,0.633
16,Bangladesh,-0.178,0.153
17,Barbados,-0.277,0.311
18,Belarus,-0.783,0.194
19,Belgium,-0.703,0.214
20,Belize,-0.109,0.263
21,Benin,0.261,0.336
22,Bhutan,-0.063,0.193
23,Bolivia,-0.093,0.224
24,Bosnia and Herz,-0.446,0.179
25,Botswana,-0.085,0.438
26,Brazil,-0.053,0.139
27,British Virgin Is,-0.408,0.199
28,Bulgaria,-0.108,0.404
29,Burkina Faso,0.229,0.534
30,Burma,0.001,0.304
31,Burundi,-0.117,0.473
32,Cambodia,0.062,0.181
33,Cameroon,0.25,0.214
34,Canada,-0.168,0.35
35,Cayman Is,-0.04,0.138
36,Central African Rep,0.281,0.242
37,Chad,0.377,0.283
38,Chile,0.08,0.288
39,China,-0.156,0.244
40,Colombia,-0.349,0.278
41,Comoros,-0.159,0.296
42,Congo,-0.28,0.594
43,Costa Rica,-0.065,0.373
44,Croatia,-0.458,0.143
45,Cuba,-0.137,0.25
46,Curaçao,-0.421,0.237
47,Cyprus,-0.22,0.185
48,Czechia,-0.746,0.123
49,Côte d'Ivoire,-0.048,0.675
50,Dem. Rep. Congo,-0.187,0.518
51,Denmark,-0.736,0.151
52,Djibouti,0.526,0.185
53,Dominica,-0.293,0.274
54,Dominican Rep,-0.196,0.194
55,Ecuador,-0.084,0.402
56,Egypt,-0.029,0.259
57,El Salvador,0.025,0.391
58,Eq. Guinea,0.097,0.196
59,Eritrea,0.592,0.307
60,Estonia,-0.522,0.2
61,Ethiopia,0.441,0.174
62,Faeroe Is,-1.022,0.169
63,Falkland Is,-0.126,0.204
64,Fiji,-0.409,0.357
65,Finland,-0.451,0.206
66,Fr. Polynesia,-0.305,0.427
67,Fr. S. Antarctic Lands,,
68,France,-0.482,0.206
69,French Guiana,-0.329,0.266
70,Gabon,-0.109,0.198
71,Gambia,-0.082,0.764
72,Gaza Strip,-0.285,0.23
73,Georgia,-0.096,0.358
74,Germany,-0.656,0.198
75,Ghana,0.092,0.459
76,Greece,-0.322,0.308
77,Greenland,-1.293,1.416
78,Guadeloupe,-0.409,0.204
79,Guam,-0.349,0.335
80,Guatemala,-0.047,0.312
81,Guernsey,-0.64,0.214
82,Guinea,-0.386,0.975
83,Guinea-Bissau,-0.372,0.88
84,Guyana,-0.405,0.291
85,Haiti,-0.137,0.167
86,Heard I. and McDonald Is,,
87,Honduras,-0.021,0.305
88,Hong Kong,-0.182,0.229
89,Hungary,-0.616,0.186
90,Iceland,-1.069,0.282
91,India,-0.211,0.165
92,Indonesia,-0.401,0.178
93,Iran,0.048,0.442
94,Iraq,0.051,0.451
95,Ireland,-0.675,0.239
96,Isle of Man,-0.745,0.17
97,Israel,-0.242,0.302
98,Italy,-0.566,0.191
99,Jamaica,-0.177,0.109
100,Japan,-0.421,0.164
101,Jersey,-0.64,0.214
102,Jordan,-0.183,0.345
103,Kazakhstan,-1.169,0.34
104,Kenya,0.009,0.27
105,Kuwait,0.099,0.558
106,Kyrgyzstan,-0.655,0.416
107,Laos,0.169,0.135
108,Latvia,-0.581,0.204
109,Lebanon,-0.184,0.279
110,Lesotho,-0.094,0.23
111,Liberia,-0.468,1.011
112,Libya,-0.12,0.261
113,Liechtenstein,-0.707,0.253
114,Lithuania,-0.675,0.213
115,Luxembourg,-0.636,0.203
116,Macao,-0.16,0.23
117,Macedonia,-0.361,0.437
118,Madagascar,-0.262,0.267
119,Malawi,-0.233,0.526
120,Malaysia,-0.178,0.232
121,Mali,0.022,0.482
122,Malta,-0.269,0.244
123,Martinique,-0.409,0.235
124,Mauritania,0.064,0.394
125,Mauritius,-0.047,0.486
126,Mayotte,-0.15,0.415
127,Mexico,-0.557,0.359
128,Moldova,-0.335,0.298
129,Mongolia,-0.538,0.485
130,Montenegro,-0.429,0.269
131,Montserrat,-0.409,0.201
132,Morocco,-0.275,0.292
133,Mozambique,-0.319,0.43
134,Namibia,-0.093,0.452
135,Nepal,-0.331,0.254
136,Netherlands,-0.833,0.236
137,New Caledonia,-0.435,0.583
138,New Zealand,-0.864,0.278
139,Nicaragua,-0.024,0.322
140,Niger,0.254,0.301
141,Nigeria,0.388,0.215
142,Niue,-0.45,0.539
143,North Korea,-0.306,0.176
144,Norway,-0.64,0.257
145,Oman,-0.355,0.61
146,Pakistan,-0.362,0.196
147,Palau,-0.414,0.201
148,Palestine,-0.403,0.51
149,Panama,-0.236,0.426
150,Papua New Guinea,-0.714,0.287
151,Paraguay,0.003,0.173
152,Peru,0.01,0.476
153,Philippines,-0.325,0.166
154,Poland,-0.795,0.193
155,Portugal,-0.085,0.208
156,Puerto Rico,-0.308,0.249
157,Qatar,-0.072,0.607
158,Reunion,-0.071,0.637
159,Romania,-0.333,0.359
160,Russia,-0.831,0.347
161,Rwanda,-0.122,0.364
162,S. Geo. and the Is,-0.059,0.503
163,Saint Lucia,-0.288,0.272
164,Samoa,-0.219,0.186
165,San Marino,-0.571,0.133
166,Saudi Arabia,0.095,0.559
167,Senegal,0.028,0.612
168,Serbia,-0.391,0.249
169,Seychelles,0.026,0.465
170,Sierra Leone,-0.642,1.257
171,Singapore,-0.19,0.178
172,Slovakia,-0.766,0.185
173,Slovenia,-0.428,0.18
174,Solomon Is,-0.175,0.854
175,Somalia,0.078,0.275
176,South Africa,-0.038,0.242
177,South Korea,-0.325,0.219
178,Spain,-0.28,0.185
179,Sri Lanka,0.105,0.18
180,St. Pierre and Miquelon,-0.376,0.414
181,St. Vin. and Gren,-0.298,0.248
182,Sudan,0.492,0.211
183,Suriname,-0.375,0.365
184,Svalbard and Jan Mayen,-0.114,0.968
185,Swaziland,-0.159,0.184
186,Sweden,-0.608,0.186
187,Switzerland,-0.582,0.201
188,Syria,-0.06,0.312
189,São Tomé and Principe,-0.066,0.43
190,Taiwan,-0.324,0.18
191,Tajikistan,-0.714,0.349
