,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.83,17.97,21.56,25.51,30.23,33.13,34.34,34.18,32.02,28.34,23.84,18.89
1,0.61,0.62,0.66,0.56,0.77,0.98,0.75,0.68,0.62,0.58,0.68,0.73
