,Country,Anomaly,Unc.
0,Afghanistan,-0.461,0.168
1,Albania,-0.249,0.136
2,Algeria,-0.588,0.15
3,Andorra,0.103,0.125
4,Angola,-0.065,0.134
5,Anguilla,-0.202,0.115
6,Antarctica,0.207,0.364
7,Antigua and Barb,-0.216,0.121
8,Argentina,0.056,0.137
9,Armenia,0.251,0.114
10,Aruba,-0.155,0.296
11,Australia,-0.039,0.092
12,Austria,0.805,0.115
13,Azerbaijan,0.568,0.104
14,Bahamas,0.514,0.134
15,Bahrain,-0.217,0.148
16,Bangladesh,-0.033,0.117
17,Barbados,-0.351,0.364
18,Belarus,2.079,0.099
19,Belgium,0.888,0.105
20,Belize,0.233,0.171
21,Benin,-0.322,0.104
22,Bhutan,0.176,0.107
23,Bolivia,-0.097,0.135
24,Bosnia and Herz,0.328,0.112
25,Botswana,-0.219,0.102
26,Brazil,-0.161,0.115
27,British Virgin Is,-0.213,0.086
28,Bulgaria,0.445,0.118
29,Burkina Faso,-0.407,0.119
30,Burma,0.035,0.142
31,Burundi,-0.162,0.071
32,Cambodia,0.025,0.16
33,Cameroon,-0.179,0.119
34,Canada,0.258,0.108
35,Cayman Is,0.223,0.325
36,Central African Rep,-0.019,0.125
37,Chad,-0.278,0.123
38,Chile,-0.092,0.095
39,China,0.25,0.101
40,Colombia,-0.328,0.118
41,Comoros,-0.058,0.107
42,Congo,-0.173,0.086
43,Costa Rica,-0.266,0.183
44,Croatia,0.626,0.095
45,Cuba,0.339,0.142
46,Curaçao,-0.184,0.298
47,Cyprus,-0.158,0.135
48,Czechia,1.093,0.066
49,Côte d'Ivoire,-0.25,0.079
50,Dem. Rep. Congo,-0.148,0.11
51,Denmark,1.258,0.104
52,Djibouti,0.074,0.727
53,Dominica,-0.266,0.22
54,Dominican Rep,-0.1,0.135
55,Ecuador,-0.38,0.143
56,Egypt,-0.46,0.137
57,El Salvador,-0.02,0.093
58,Eq. Guinea,-0.142,0.067
59,Eritrea,-0.145,0.251
60,Estonia,2.053,0.099
61,Ethiopia,-0.095,0.19
62,Faeroe Is,0.059,0.125
63,Falkland Is,0.093,0.533
64,Fiji,0.36,0.107
65,Finland,1.916,0.091
66,Fr. Polynesia,-0.114,0.16
67,Fr. S. Antarctic Lands,0.181,0.205
68,France,0.44,0.087
69,French Guiana,-0.365,0.132
70,Gabon,-0.062,0.077
71,Gambia,-0.257,0.172
72,Gaza Strip,-0.416,0.132
73,Georgia,0.402,0.14
74,Germany,1.106,0.089
75,Ghana,-0.264,0.093
76,Greece,-0.208,0.105
77,Greenland,-1.317,0.333
78,Guadeloupe,-0.243,0.078
79,Guam,0.051,0.132
80,Guatemala,0.108,0.102
81,Guernsey,0.653,0.093
82,Guinea,-0.233,0.17
83,Guinea-Bissau,-0.213,0.157
84,Guyana,-0.243,0.227
85,Haiti,-0.054,0.16
86,Heard I. and McDonald Is,0.236,0.245
87,Honduras,-0.005,0.136
88,Hong Kong,0.178,0.09
89,Hungary,0.861,0.085
