,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.71,2.28,5.15,8.08,12.19,15.96,18.76,18.19,15.11,10.08,4.96,1.64
1,0.32,0.29,0.28,0.31,0.32,0.31,0.30,0.28,0.28,0.28,0.31,0.35
