,Country,Anomaly,Unc.
0,Afghanistan,-0.426,0.462
1,Albania,-0.148,0.359
2,Algeria,-0.534,0.328
3,Andorra,0.285,0.186
4,Angola,0.433,0.4
5,Anguilla,-0.469,0.282
6,Antarctica,,
7,Antigua and Barb,-0.418,0.306
8,Argentina,-0.738,0.253
9,Armenia,-1.546,0.379
10,Aruba,-0.808,0.343
11,Australia,-0.035,0.181
12,Austria,0.682,0.13
13,Azerbaijan,-1.463,0.299
14,Bahamas,-0.153,0.221
15,Bahrain,-0.731,0.646
16,Bangladesh,-0.291,0.146
17,Barbados,-0.604,0.205
18,Belarus,0.387,0.178
19,Belgium,0.903,0.21
20,Belize,-0.449,0.203
21,Benin,0.111,0.356
22,Bhutan,-0.234,0.192
23,Bolivia,-0.698,0.264
24,Bosnia and Herz,0.122,0.175
25,Botswana,-0.099,0.425
26,Brazil,-0.572,0.173
27,British Virgin Is,-0.533,0.211
28,Bulgaria,-0.193,0.382
29,Burkina Faso,-0.067,0.438
30,Burma,-0.305,0.257
31,Burundi,-0.022,0.316
32,Cambodia,-0.574,0.197
33,Cameroon,-0.276,0.453
34,Canada,0.197,0.28
35,Cayman Is,-0.003,0.172
36,Central African Rep,-0.435,0.373
37,Chad,-0.552,0.455
38,Chile,-0.557,0.212
39,China,-0.287,0.172
40,Colombia,-0.641,0.381
41,Comoros,-0.272,0.46
42,Congo,-0.074,0.324
43,Costa Rica,-0.191,0.239
44,Croatia,0.297,0.142
45,Cuba,-0.122,0.154
46,Curaçao,-0.861,0.347
47,Cyprus,-0.993,0.247
48,Czechia,0.687,0.115
49,Côte d'Ivoire,-0.008,0.335
50,Dem. Rep. Congo,-0.082,0.333
51,Denmark,0.614,0.148
52,Djibouti,-0.042,0.321
53,Dominica,-0.559,0.304
54,Dominican Rep,-0.453,0.207
55,Ecuador,-0.479,0.575
56,Egypt,-0.561,0.296
57,El Salvador,-0.222,0.167
58,Eq. Guinea,-0.001,0.407
59,Eritrea,-0.315,0.231
60,Estonia,0.32,0.24
61,Ethiopia,-0.078,0.194
62,Faeroe Is,-0.196,0.191
63,Falkland Is,-0.366,0.31
64,Fiji,-0.205,0.487
65,Finland,0.393,0.2
66,Fr. Polynesia,-0.179,0.454
67,Fr. S. Antarctic Lands,,
68,France,0.667,0.179
69,French Guiana,-0.702,0.26
70,Gabon,0.039,0.412
71,Gambia,-0.023,0.392
72,Gaza Strip,-1.044,0.319
73,Georgia,-1.543,0.334
74,Germany,0.823,0.183
75,Ghana,0.182,0.361
76,Greece,-0.507,0.513
77,Greenland,-1.457,1.072
78,Guadeloupe,-0.507,0.307
79,Guam,-0.529,0.3
80,Guatemala,-0.369,0.192
81,Guernsey,0.824,0.209
82,Guinea,-0.016,0.451
83,Guinea-Bissau,-0.014,0.414
84,Guyana,-0.671,0.214
85,Haiti,-0.396,0.222
86,Heard I. and McDonald Is,,
87,Honduras,-0.248,0.167
88,Hong Kong,-0.372,0.222
89,Hungary,0.349,0.149
90,Iceland,-0.572,0.259
91,India,0.08,0.129
92,Indonesia,-0.483,0.239
93,Iran,-1.036,0.35
94,Iraq,-1.029,0.379
95,Ireland,0.569,0.23
96,Isle of Man,0.739,0.209
97,Israel,-1.012,0.319
98,Italy,0.212,0.137
99,Jamaica,-0.273,0.13
100,Japan,-0.696,0.133
101,Jersey,0.824,0.209
102,Jordan,-0.996,0.342
103,Kazakhstan,-0.615,0.421
104,Kenya,-0.105,0.342
105,Kuwait,-0.835,0.509
106,Kyrgyzstan,-1.341,0.44
107,Laos,-0.461,0.271
108,Latvia,0.388,0.228
109,Lebanon,-1.01,0.301
110,Lesotho,-0.632,0.366
111,Liberia,0.079,0.418
112,Libya,-0.431,0.412
113,Liechtenstein,0.82,0.218
114,Lithuania,0.466,0.203
115,Luxembourg,0.882,0.176
116,Macao,-0.382,0.247
117,Macedonia,-0.128,0.428
118,Madagascar,-0.496,0.494
119,Malawi,-0.177,0.505
120,Malaysia,-0.531,0.205
121,Mali,-0.287,0.361
122,Malta,-0.308,0.185
123,Martinique,-0.632,0.204
124,Mauritania,-0.275,0.33
125,Mauritius,-0.62,0.462
126,Mayotte,-0.484,0.227
127,Mexico,-0.232,0.316
128,Moldova,-0.234,0.184
129,Mongolia,-0.019,0.384
130,Montenegro,-0.001,0.272
131,Montserrat,-0.476,0.335
132,Morocco,-0.335,0.256
133,Mozambique,-0.269,0.519
134,Namibia,0.182,0.366
135,Nepal,0.021,0.182
136,Netherlands,0.755,0.183
137,New Caledonia,-0.122,0.299
138,New Zealand,-0.415,0.212
139,Nicaragua,-0.181,0.182
140,Niger,-0.411,0.381
141,Nigeria,-0.155,0.384
142,Niue,-0.339,0.382
143,North Korea,-0.357,0.197
144,Norway,0.066,0.278
145,Oman,-0.417,0.448
146,Pakistan,0.102,0.484
147,Palau,-0.372,0.256
148,Palestine,-0.554,0.226
149,Panama,-0.325,0.286
150,Papua New Guinea,-0.255,0.205
151,Paraguay,-0.734,0.306
152,Peru,-0.767,0.449
153,Philippines,-0.434,0.229
154,Poland,0.607,0.156
155,Portugal,0.302,0.248
156,Puerto Rico,-0.53,0.243
157,Qatar,-0.679,0.638
158,Reunion,-0.538,0.354
159,Romania,-0.03,0.195
160,Russia,0.561,0.269
161,Rwanda,-0.051,0.343
162,S. Geo. and the Is,-0.644,0.27
163,Saint Lucia,-0.59,0.188
164,Samoa,-0.254,0.22
165,San Marino,0.301,0.17
166,Saudi Arabia,-0.715,0.372
167,Senegal,-0.068,0.391
168,Serbia,0.078,0.214
169,Seychelles,-0.287,0.28
