Country,Anomaly
Afghanistan,
Albania,-0.28300000000000003
Algeria,
American Samoa,
Andorra,0.28300000000000003
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.09
Azerbaijan,
Bahamas,-0.546
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.235
Belgium,0.231
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.146
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.467
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,-0.71
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.111
Cuba,-0.624
Curaçao,
Cyprus,
Czechia,-0.19699999999999998
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.18600000000000003
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.244
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.209
Fiji,
Finland,-0.366
France,0.145
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.691
Germany,-0.045
Ghana,
Greece,-0.46299999999999997
Greenland,-0.515
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,0.022000000000000002
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.266
Iceland,-0.345
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.12300000000000001
Isle of Man,-0.025
Israel,
Italy,-0.011000000000000001
Jamaica,
Japan,
Jersey,0.022000000000000002
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.154
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,0.024
Lithuania,-0.105
Luxembourg,0.168
Macau,
Macedonia,-0.34700000000000003
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.06
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.69
Monaco,-0.086
Mongolia,-1.4869999999999999
Montenegro,-0.223
Montserrat,
Morocco,-0.267
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,0.157
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.27899999999999997
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.218
Portugal,0.048
Puerto Rico,
Qatar,
Reunion,
Romania,-0.502
Russia,-0.9079999999999999
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.574
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.009000000000000001
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.23800000000000002
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.301
Slovenia,-0.07200000000000001
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,0.201
Sri Lanka,-0.5539999999999999
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.401
Sweden,-0.35100000000000003
Switzerland,-0.043
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.036000000000000004
Turkey,-0.674
Turkmenistan,
Turks and Caicas Islands,-0.67
Uganda,
Ukraine,-0.588
United Arab Emirates,
United Kingdom,-0.006999999999999999
United States of America,-0.833
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.528
Global Land,-0.7
