,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,20.62,20.74,20.69,20.23,19.73,18.91,18.57,19.26,19.92,20.13,20.45,20.50
1,0.21,0.20,0.21,0.20,0.20,0.20,0.22,0.21,0.21,0.21,0.22,0.21
