,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-2.08,0.43,4.86,10.16,15.09,18.71,20.13,19.68,15.89,10.29,4.98,0.18
1,0.29,0.26,0.23,0.24,0.28,0.26,0.24,0.22,0.23,0.25,0.27,0.28
