Country,Anomaly
Afghanistan,-0.359
Albania,-0.853
Algeria,-0.8240000000000001
American Samoa,
Andorra,-0.696
Angola,-0.391
Anguilla,-0.98
Antarctica,
Antigua and Barbuda,-0.732
Argentina,-0.514
Armenia,-0.23600000000000002
Aruba,-0.8170000000000001
Australia,-0.174
Austria,-0.6559999999999999
Azerbaijan,-0.171
Bahamas,0.057999999999999996
Bahrain,-0.24600000000000002
Bangladesh,-0.775
Barbados,-0.726
Belarus,-0.541
Belgium,-0.318
Belize,-0.545
Benin,
Bhutan,-0.691
Bolivia,
Bosnia and Herzegovina,-0.7390000000000001
Botswana,-0.531
Brazil,
British Virgin Islands,-0.937
Bulgaria,-0.738
Burkina Faso,
Burundi,
Cambodia,-0.581
Cameroon,-0.307
Canada,-1.207
Cape Verde,-0.5720000000000001
Cayman Islands,0.023
Central African Republic,
Chad,
Chile,-0.621
China,-0.547
Colombia,-0.934
Comoros,
Congo,-0.583
Costa Rica,-0.6709999999999999
Croatia,-0.726
Cuba,-0.107
Curaçao,-0.867
Cyprus,-0.72
Czechia,-0.662
Côte d'Ivoire,-0.062
Dem. Rep. Congo,-0.664
Denmark,-0.239
Djibouti,-0.33
Dominica,-0.715
Dominican Republic,-0.5760000000000001
Ecuador,
Egypt,-0.711
El Salvador,-0.555
Equatorial Guinea,-0.22
Eritrea,-0.439
Estonia,-0.131
eSwatini,-0.612
Ethiopia,-0.387
Falkland Islands (Islas Malvinas),-0.532
Faroe Islands,-0.22699999999999998
Fiji,-0.653
Finland,0.6579999999999999
France,-0.6509999999999999
French Guiana,-0.846
French Polynesia,-0.426
French Southern and Antarctic Lands,
Gabon,-0.28300000000000003
Gambia,
Georgia,-0.315
Germany,-0.40299999999999997
Ghana,
Greece,-0.853
Greenland,-0.511
Grenada,-0.7
Guadeloupe,-0.903
Guam,
Guatemala,-0.638
Guernsey,-0.633
Guinea,
Guinea-Bissau,
Guyana,-0.733
Haiti,-0.444
Heard Island and McDonald Islands,
Honduras,-0.48100000000000004
Hong Kong,-1.117
Hungary,-0.833
Iceland,0.02
India,-0.732
Indonesia,-0.547
Iran,-0.165
Iraq,-0.32299999999999995
Ireland,-0.711
Isle of Man,-0.48
Israel,-0.6559999999999999
Italy,-0.89
Jamaica,-0.244
Japan,-0.9840000000000001
Jersey,-0.633
Jordan,-0.607
Kazakhstan,-0.7190000000000001
Kenya,
Kiribati,
Kuwait,-0.24100000000000002
Kyrgyzstan,-0.7020000000000001
Laos,-0.631
Latvia,-0.192
Lebanon,-0.63
Lesotho,-0.591
Liberia,
Libya,-0.763
Liechtenstein,-0.618
Lithuania,-0.364
Luxembourg,-0.37799999999999995
Macau,-1.138
Macedonia,-0.831
Madagascar,
Malawi,
Malaysia,-0.529
Mali,
Malta,-0.758
Martinique,-0.94
Mauritania,
Mauritius,
Mayotte,
Mexico,-0.904
Micronesia,
Moldova,-0.852
Monaco,-0.856
Mongolia,-0.419
Montenegro,-0.813
Montserrat,-0.894
Morocco,-0.882
Mozambique,
Myanmar,-0.871
Namibia,-0.445
Nepal,-0.7
Netherlands,-0.27399999999999997
New Caledonia,-1.004
New Zealand,-0.634
Nicaragua,-0.48200000000000004
Niger,
Nigeria,
Niue,-0.742
North Korea,-0.5770000000000001
Northern Mariana Islands,
Norway,0.616
Oman,-0.54
Pakistan,-0.565
Palau,
Palestina,-0.812
Panama,-0.882
Papua New Guinea,
Paraguay,-0.46799999999999997
Peru,
Philippines,-0.552
Poland,-0.628
Portugal,-1.1540000000000001
Puerto Rico,-0.743
Qatar,-0.304
Reunion,
Romania,-0.914
Russia,-0.203
Rwanda,
Saint Barthélemy,-1.005
Saint Kitts and Nevis,-0.725
Saint Lucia,-0.735
Saint Martin,-0.98
Saint Pierre and Miquelon,-1.21
Saint Vincent and the Grenadines,-0.738
Samoa,
San Marino,-0.828
Sao Tome and Principe,-0.295
Saudi Arabia,-0.41600000000000004
Senegal,
Serbia,-0.894
Seychelles,
Sierra Leone,
Singapore,-0.667
Sint Maarten,-0.98
Slovakia,-0.892
Slovenia,-0.736
Solomon Islands,
Somalia,-0.37799999999999995
South Africa,-0.546
South Georgia and the South Sandwich Isla,
South Korea,-0.759
Spain,-0.982
Sri Lanka,-0.535
Sudan,
Suriname,
Svalbard and Jan Mayen,0.858
Sweden,0.44799999999999995
Switzerland,-0.716
Syria,-0.502
Taiwan,-0.804
Tajikistan,-0.488
Tanzania,
Thailand,-0.602
Timor-Leste,-0.11199999999999999
Togo,
Tonga,-0.597
Trinidad and Tobago,-0.665
Tunisia,-0.826
Turkey,-0.513
Turkmenistan,-0.184
Turks and Caicas Islands,-0.39399999999999996
Uganda,
Ukraine,-0.812
United Arab Emirates,-0.415
United Kingdom,-0.494
United States of America,-0.9209999999999999
Uruguay,-0.32799999999999996
Uzbekistan,-0.335
Venezuela,-0.83
Vietnam,-0.626
Virgin Islands,-0.777
Western Sahara,-0.6729999999999999
Yemen,-0.39899999999999997
Zambia,
Zimbabwe,
Åland,-0.037000000000000005
Global Land,-0.5429999999999999
