,Country,Anomaly,Unc.
0,Albania,-0.306,2.233
1,Andorra,-0.6709999999999999,2.3819999999999997
2,Austria,-0.34,2.872
3,Belarus,0.179,2.5639999999999996
4,Belgium,-0.665,2.7889999999999997
5,Bosnia and Herz,-0.27399999999999997,2.5269999999999997
6,Bulgaria,-0.175,2.164
7,Croatia,-0.28,2.654
8,Czechia,-0.298,2.476
9,Denmark,-0.158,2.6289999999999996
10,Estonia,0.294,2.736
11,Faeroe Is,-0.31,1.859
12,Finland,0.195,2.467
13,France,-0.737,2.6
14,Germany,-0.376,2.864
15,Guernsey,-0.6759999999999999,2.198
16,Hungary,-0.203,2.6260000000000003
17,Ireland,-0.575,2.001
18,Isle of Man,-0.45799999999999996,2.1630000000000003
19,Italy,-0.515,2.549
20,Jersey,-0.6759999999999999,2.198
21,Latvia,0.26,2.728
22,Liechtenstein,-0.539,2.971
23,Lithuania,0.19699999999999998,2.734
24,Luxembourg,-0.691,2.864
25,Macedonia,-0.272,2.217
26,Moldova,-0.083,2.281
27,Montenegro,-0.258,2.344
28,Netherlands,-0.532,2.7089999999999996
29,Norway,-0.04,2.2569999999999997
30,Poland,0.003,2.7460000000000004
31,Romania,-0.136,2.322
32,San Marino,-0.408,2.6830000000000003
33,Serbia,-0.369,2.004
34,Slovakia,-0.18,2.6889999999999996
35,Slovenia,-0.3,2.779
36,St. Pierre and Miquelon,-0.654,1.338
37,Sweden,0.039,2.499
38,Switzerland,-0.7709999999999999,2.952
39,Ukraine,-0.021,2.299
40,United Kingdom,-0.574,2.247
41,Åland,0.057999999999999996,1.756
