,Country,Anomaly,Unc.
0,Afghanistan,0.535,0.222
1,Albania,0.586,0.154
2,Algeria,0.546,0.19
3,American Samoa,0.363,0.19
4,Andorra,0.897,0.146
5,Angola,0.297,0.28600000000000003
6,Anguilla,0.052000000000000005,0.113
7,Antarctica,,
8,Antigua and Barbuda,0.031,0.136
9,Argentina,-0.16899999999999998,0.122
10,Armenia,0.313,0.217
11,Aruba,0.049,0.204
12,Australia,-0.086,0.077
13,Austria,0.27699999999999997,0.134
14,Azerbaijan,-0.023,0.20600000000000002
15,Bahamas,0.355,0.136
16,Bahrain,0.5,0.29600000000000004
17,Bangladesh,0.049,0.096
18,Barbados,-0.111,0.092
19,Belarus,-0.754,0.141
20,Belgium,0.23,0.122
21,Belize,0.541,0.29
22,Benin,0.282,0.131
23,Bhutan,0.11599999999999999,0.21
24,Bolivia,-0.486,0.207
25,Bosnia and Herzegovina,0.42700000000000005,0.062
26,Botswana,0.616,0.27
27,Brazil,-0.20800000000000002,0.09
28,British Virgin Islands,0.032,0.131
29,Bulgaria,0.049,0.114
30,Burkina Faso,0.395,0.196
31,Burundi,-0.095,0.193
32,Cambodia,0.1,0.115
33,Cameroon,0.315,0.23399999999999999
34,Canada,0.259,0.129
35,Cape Verde,-0.27899999999999997,0.305
36,Cayman Islands,0.349,0.171
37,Central African Republic,0.221,0.187
38,Chad,0.182,0.28
39,Chile,-0.09699999999999999,0.133
40,China,-0.09300000000000001,0.179
41,Colombia,-0.106,0.228
42,Comoros,-0.10300000000000001,0.21100000000000002
43,Congo,0.366,0.201
44,Costa Rica,0.20199999999999999,0.32299999999999995
45,Croatia,0.309,0.05
46,Cuba,0.187,0.17600000000000002
47,Curaçao,-0.013000000000000001,0.24
48,Cyprus,0.76,0.057999999999999996
49,Czechia,-0.18,0.198
50,Côte d'Ivoire,0.25,0.106
51,Dem. Rep. Congo,0.098,0.16899999999999998
52,Denmark,-0.52,0.067
53,Djibouti,0.14300000000000002,0.337
54,Dominica,-0.005,0.183
55,Dominican Republic,0.19,0.252
56,Ecuador,-0.128,0.257
57,Egypt,0.264,0.156
58,El Salvador,0.596,0.363
59,Equatorial Guinea,0.297,0.154
60,Eritrea,0.053,0.159
61,Estonia,-0.657,0.151
62,eSwatini,0.359,0.272
63,Ethiopia,0.004,0.184
64,Falkland Islands (Islas Malvinas),-0.078,0.253
65,Faroe Islands,0.14300000000000002,0.18600000000000003
66,Fiji,0.32899999999999996,0.324
67,Finland,0.146,0.094
68,France,0.733,0.085
69,French Guiana,-0.127,0.171
70,French Polynesia,0.21899999999999997,0.172
71,French Southern and Antarctic Lands,,
72,Gabon,0.322,0.205
73,Gambia,-0.035,0.264
74,Georgia,0.075,0.215
75,Germany,-0.078,0.107
76,Ghana,0.27399999999999997,0.098
77,Greece,0.518,0.11800000000000001
78,Greenland,2.27,0.536
79,Grenada,-0.17800000000000002,0.095
80,Guadeloupe,0.052000000000000005,0.10400000000000001
81,Guam,-0.175,0.324
82,Guatemala,0.465,0.295
83,Guernsey,0.244,0.165
84,Guinea,0.094,0.166
85,Guinea-Bissau,-0.004,0.292
86,Guyana,-0.165,0.207
87,Haiti,0.126,0.253
88,Heard Island and McDonald Islands,,
89,Honduras,0.544,0.266
90,Hong Kong,-0.523,0.245
91,Hungary,-0.015,0.166
92,Iceland,0.523,0.08
93,India,0.141,0.096
94,Indonesia,0.147,0.18
95,Iran,0.32799999999999996,0.13
96,Iraq,0.7190000000000001,0.247
97,Ireland,-0.22899999999999998,0.09699999999999999
98,Isle of Man,-0.11699999999999999,0.124
99,Israel,0.598,0.153
100,Italy,0.6459999999999999,0.07200000000000001
101,Jamaica,0.040999999999999995,0.28800000000000003
102,Japan,-0.836,0.068
103,Jersey,0.244,0.165
104,Jordan,0.6409999999999999,0.146
105,Kazakhstan,-0.37,0.11900000000000001
106,Kenya,-0.004,0.09699999999999999
107,Kiribati,0.285,0.402
108,Kuwait,0.629,0.223
109,Kyrgyzstan,0.223,0.078
110,Laos,0.106,0.342
111,Latvia,-0.7040000000000001,0.18600000000000003
112,Lebanon,0.77,0.125
113,Lesotho,0.35100000000000003,0.381
114,Liberia,0.096,0.13
115,Libya,0.514,0.40399999999999997
116,Liechtenstein,0.745,0.239
117,Lithuania,-0.821,0.22
118,Luxembourg,0.39299999999999996,0.16
119,Macau,-0.5770000000000001,0.24600000000000002
120,Macedonia,0.467,0.153
121,Madagascar,-0.10400000000000001,0.28800000000000003
122,Malawi,-0.083,0.138
123,Malaysia,0.12300000000000001,0.156
124,Mali,0.179,0.21899999999999997
125,Malta,1.055,0.17
126,Martinique,0.002,0.114
127,Mauritania,0.11199999999999999,0.27399999999999997
128,Mauritius,-0.131,0.20600000000000002
129,Mayotte,-0.052000000000000005,0.177
130,Mexico,0.061,0.055999999999999994
131,Micronesia,0.195,0.27399999999999997
132,Moldova,-0.674,0.187
133,Monaco,0.5429999999999999,0.305
134,Mongolia,-1.25,0.318
135,Montenegro,0.512,0.157
136,Montserrat,0.064,0.113
137,Morocco,0.379,0.27
138,Mozambique,0.079,0.195
139,Myanmar,0.253,0.212
140,Namibia,0.20199999999999999,0.215
141,Nepal,0.32799999999999996,0.204
142,Netherlands,-0.13699999999999998,0.12300000000000001
