,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.96,23.04,22.77,21.84,20.02,17.94,17.52,19.02,21.58,23.80,24.36,23.35
1,0.52,0.50,0.47,0.45,0.44,0.48,0.51,0.47,0.47,0.46,0.44,0.47
