,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.91,25.97,26.42,27.00,27.95,28.28,28.35,28.70,28.91,28.40,27.77,26.56
1,0.38,0.38,0.37,0.37,0.38,0.37,0.37,0.38,0.38,0.38,0.37,0.38
