Country,Anomaly
Afghanistan,
Albania,-0.9420000000000001
Algeria,
American Samoa,
Andorra,-0.8759999999999999
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.767
Azerbaijan,
Bahamas,-0.907
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.647
Belgium,-0.7120000000000001
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.845
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.81
Cuba,
Curaçao,
Cyprus,
Czechia,-0.637
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.544
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.447
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.6459999999999999
Fiji,
Finland,-0.46299999999999997
France,-0.795
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.716
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.6509999999999999
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.8759999999999999
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.8270000000000001
Isle of Man,-0.598
Israel,
Italy,-0.823
Jamaica,
Japan,
Jersey,-0.6509999999999999
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.49200000000000005
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.643
Lithuania,-0.562
Luxembourg,-0.703
Macau,
Macedonia,-0.9570000000000001
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.932
Monaco,-0.909
Mongolia,
Montenegro,-0.883
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.679
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.512
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.736
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-0.932
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.226
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.7809999999999999
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.6759999999999999
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.888
Slovenia,-0.762
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.9159999999999999
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.531
Sweden,-0.478
Switzerland,-0.69
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.88
United Arab Emirates,
United Kingdom,-0.7559999999999999
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.5589999999999999
Global Land,-0.968
