Country,Anomaly
Afghanistan,
Albania,-0.19899999999999998
Algeria,
American Samoa,
Andorra,-0.28600000000000003
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.20800000000000002
Azerbaijan,
Bahamas,-0.27899999999999997
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.332
Belgium,-0.439
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.183
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.23399999999999999
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.19
Cuba,
Curaçao,
Cyprus,
Czechia,-0.281
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.591
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.626
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.636
Fiji,
Finland,-0.737
France,-0.311
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.376
Ghana,
Greece,-0.268
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.29100000000000004
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.272
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.452
Isle of Man,-0.385
Israel,
Italy,-0.19
Jamaica,
Japan,
Jersey,-0.29100000000000004
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.478
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.171
Lithuania,-0.358
Luxembourg,-0.406
Macau,
Macedonia,-0.213
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.06
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.311
Monaco,-0.249
Mongolia,
Montenegro,-0.17
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.51
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.649
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.295
Portugal,-0.3
Puerto Rico,
Qatar,
Reunion,
Romania,-0.271
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.5429999999999999
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.196
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.092
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.33299999999999996
Slovenia,-0.17800000000000002
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.282
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.282
Sweden,-0.6970000000000001
Switzerland,-0.248
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.11800000000000001
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.34
United Arab Emirates,
United Kingdom,-0.501
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.7829999999999999
Global Land,-0.335
