,Country,Anomaly,Unc.
0,Afghanistan,0.209,0.079
1,Albania,-0.306,0.151
2,Algeria,-0.174,0.195
3,American Samoa,0.51,0.16
4,Andorra,-0.081,0.047
5,Angola,0.593,0.188
6,Anguilla,0.29,0.10400000000000001
7,Antarctica,0.38799999999999996,0.29
8,Antigua and Barbuda,0.276,0.177
9,Argentina,-0.132,0.086
10,Armenia,-0.797,0.105
11,Aruba,0.292,0.255
12,Australia,0.8640000000000001,0.059000000000000004
13,Austria,-0.139,0.055999999999999994
14,Azerbaijan,-0.6579999999999999,0.105
15,Bahamas,0.307,0.047
16,Bahrain,-0.17300000000000001,0.256
17,Bangladesh,0.114,0.11900000000000001
18,Barbados,0.20600000000000002,0.134
19,Belarus,0.483,0.073
20,Belgium,0.272,0.092
21,Belize,0.48100000000000004,0.151
22,Benin,0.759,0.09699999999999999
23,Bhutan,0.25,0.08800000000000001
24,Bolivia,0.284,0.156
25,Bosnia and Herzegovina,-0.20800000000000002,0.10800000000000001
26,Botswana,0.7759999999999999,0.133
27,Brazil,0.425,0.073
28,British Virgin Islands,0.27,0.1
29,Bulgaria,-0.397,0.07200000000000001
30,Burkina Faso,0.674,0.12300000000000001
31,Burundi,0.275,0.09300000000000001
32,Cambodia,0.42,0.11699999999999999
33,Cameroon,0.589,0.11800000000000001
34,Canada,0.34600000000000003,0.077
35,Cape Verde,0.177,0.247
36,Cayman Islands,0.29600000000000004,0.14
37,Central African Republic,0.614,0.22899999999999998
38,Chad,0.635,0.127
39,Chile,0.006999999999999999,0.077
40,China,0.4,0.049
41,Colombia,0.32799999999999996,0.081
42,Comoros,0.22699999999999998,0.096
43,Congo,0.425,0.10400000000000001
44,Costa Rica,0.247,0.223
45,Croatia,-0.165,0.121
46,Cuba,0.258,0.076
47,Curaçao,0.24100000000000002,0.151
48,Cyprus,-0.16399999999999998,0.183
49,Czechia,0.098,0.048
50,Côte d'Ivoire,0.561,0.071
51,Dem. Rep. Congo,0.374,0.139
52,Denmark,0.67,0.075
53,Djibouti,0.625,0.198
54,Dominica,0.231,0.11699999999999999
55,Dominican Republic,0.213,0.136
56,Ecuador,0.254,0.201
57,Egypt,-0.295,0.165
58,El Salvador,0.327,0.068
59,Equatorial Guinea,0.535,0.157
60,Eritrea,0.49,0.19899999999999998
61,Estonia,1.075,0.049
62,eSwatini,0.115,0.13
63,Ethiopia,0.631,0.168
64,Falkland Islands (Islas Malvinas),0.095,0.47
65,Faroe Islands,0.08800000000000001,0.10400000000000001
66,Fiji,0.375,0.099
67,Finland,1.169,0.027000000000000003
68,France,-0.004,0.043
69,French Guiana,0.081,0.128
70,French Polynesia,0.561,0.11
71,French Southern and Antarctic Lands,-0.033,0.387
72,Gabon,0.5429999999999999,0.12
73,Gambia,0.574,0.157
74,Georgia,-0.787,0.122
75,Germany,0.172,0.032
76,Ghana,0.612,0.068
77,Greece,-0.335,0.11199999999999999
78,Greenland,-1.063,0.325
79,Grenada,0.16699999999999998,0.20600000000000002
80,Guadeloupe,0.312,0.131
81,Guam,0.151,0.24600000000000002
