,Country,Anomaly,Unc.
0,Afghanistan,0.732,0.145
1,Albania,-0.393,0.148
2,Algeria,0.239,0.15
3,Andorra,-0.271,0.165
4,Angola,0.273,0.151
5,Anguilla,0.489,0.158
6,Antarctica,1.039,0.289
7,Antigua and Barb,0.481,0.141
8,Argentina,0.408,0.123
9,Armenia,0.241,0.144
10,Aruba,0.491,0.247
11,Australia,0.902,0.135
12,Austria,-0.328,0.101
13,Azerbaijan,0.044,0.099
14,Bahamas,0.317,0.197
15,Bahrain,0.511,0.143
16,Bangladesh,0.204,0.062
17,Barbados,0.477,0.327
18,Belarus,-0.886,0.139
19,Belgium,-0.068,0.133
20,Belize,0.356,0.215
21,Benin,0.453,0.111
22,Bhutan,0.011,0.114
23,Bolivia,0.116,0.162
24,Bosnia and Herz,-0.377,0.144
25,Botswana,-0.046,0.215
26,Brazil,0.274,0.123
27,British Virgin Is,0.476,0.14
28,Bulgaria,-0.485,0.089
29,Burkina Faso,0.701,0.101
30,Burma,0.243,0.154
31,Burundi,0.549,0.17
32,Cambodia,0.277,0.143
33,Cameroon,0.34,0.132
34,Canada,0.915,0.106
35,Cayman Is,0.326,0.168
36,Central African Rep,0.475,0.113
37,Chad,0.372,0.212
38,Chile,0.412,0.129
39,China,0.222,0.111
40,Colombia,0.379,0.068
41,Comoros,0.244,0.249
42,Congo,0.24,0.097
43,Costa Rica,0.309,0.226
44,Croatia,-0.429,0.118
45,Cuba,0.301,0.117
46,Curaçao,0.381,0.167
47,Cyprus,-0.37,0.152
48,Czechia,-0.53,0.082
49,Côte d'Ivoire,0.274,0.118
50,Dem. Rep. Congo,0.324,0.104
51,Denmark,-0.405,0.11
52,Djibouti,0.855,0.198
53,Dominica,0.472,0.229
54,Dominican Rep,0.506,0.23
55,Ecuador,0.371,0.152
56,Egypt,-0.009,0.194
57,El Salvador,0.375,0.139
58,Eq. Guinea,0.373,0.172
59,Eritrea,0.593,0.23
60,Estonia,-0.466,0.115
61,Ethiopia,0.727,0.111
62,Faeroe Is,0.063,0.174
63,Falkland Is,0.068,0.258
64,Fiji,0.154,0.213
65,Finland,-0.359,0.116
66,Fr. Polynesia,0.135,0.219
67,Fr. S. Antarctic Lands,0.293,0.404
68,France,-0.241,0.123
69,French Guiana,0.313,0.105
70,Gabon,0.394,0.129
71,Gambia,0.849,0.218
72,Gaza Strip,-0.221,0.106
73,Georgia,0.043,0.189
74,Germany,-0.231,0.125
75,Ghana,0.43,0.087
76,Greece,-0.356,0.12
77,Greenland,0.981,0.367
78,Guadeloupe,0.505,0.137
79,Guam,0.29,0.127
