,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,11.39,12.65,15.03,18.44,22.37,25.54,27.07,27.39,25.58,22.43,17.66,12.86
1,0.76,0.76,0.76,0.75,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
