,Country,Anomaly,Unc.
0,Afghanistan,-0.4074166666666667,0.28625000000000006
1,Albania,-0.46375000000000005,0.3781666666666666
2,Algeria,-0.2414166666666667,0.3286666666666667
3,Andorra,-0.2316666666666666,0.2956666666666667
4,Angola,-0.5429166666666666,0.3805
5,Anguilla,-0.4995000000000001,0.17983333333333332
6,Antigua and Barb,-0.40825000000000006,0.15375000000000003
7,Argentina,-0.41824999999999996,0.20033333333333336
8,Armenia,-1.0402500000000001,0.34325000000000006
9,Aruba,-0.59275,0.1775
10,Australia,-0.7861666666666666,0.2623333333333333
11,Austria,-0.6605,0.208
12,Azerbaijan,-1.0625000000000002,0.334
13,Bahamas,-0.10891666666666666,0.16391666666666668
14,Bahrain,-0.2721666666666666,0.459
15,Bangladesh,-0.20583333333333334,0.12441666666666668
16,Barbados,-0.47041666666666665,0.25433333333333336
17,Belarus,-1.2375,0.2539166666666666
18,Belgium,-0.5527500000000001,0.21025000000000002
19,Belize,-0.4177499999999999,0.42425
20,Benin,-0.3136666666666667,0.604
21,Bhutan,-0.075,0.13550000000000004
22,Bolivia,-0.7351666666666666,0.29933333333333334
23,Bosnia and Herz,-0.57975,0.26899999999999996
24,Botswana,-0.48233333333333334,0.3834166666666667
25,Brazil,-0.3145833333333334,0.22475
26,British Virgin Is,-0.4668333333333334,0.17899999999999996
27,Bulgaria,-0.6036666666666667,0.35875000000000007
28,Burkina Faso,-0.2263333333333333,0.6975000000000001
29,Burma,-0.44575000000000004,0.22016666666666662
30,Burundi,-0.37933333333333336,0.7531666666666667
31,Cambodia,-0.35391666666666666,0.21824999999999997
32,Cameroon,-0.5470833333333333,0.4166666666666667
33,Canada,-0.24725,0.36033333333333334
34,Cayman Is,-0.3094166666666667,0.26275
35,Central African Rep,-0.4126666666666667,0.5404166666666667
36,Chad,-0.30233333333333334,0.534
37,Chile,-0.3781666666666667,0.27499999999999997
38,China,-0.34525,0.20241666666666666
39,Colombia,-0.6913333333333332,0.2535833333333333
40,Comoros,-0.08108333333333334,0.20783333333333331
41,Congo,-0.4901666666666667,0.484
42,Costa Rica,-0.48883333333333323,0.4586666666666667
43,Croatia,-0.6574166666666666,0.2540833333333333
44,Cuba,-0.27349999999999997,0.2566666666666667
45,Curaçao,-0.6229166666666667,0.30375
46,Cyprus,-0.9765833333333332,0.28675
47,Czechia,-0.7407499999999999,0.13475
48,Côte d'Ivoire,-0.5721666666666666,0.24508333333333332
49,Dem. Rep. Congo,-0.4835,0.3433333333333333
50,Denmark,-0.31083333333333335,0.2074166666666667
51,Djibouti,-0.31416666666666665,0.3258333333333333
52,Dominica,-0.43375,0.24683333333333335
53,Dominican Rep,-0.3520833333333333,0.16724999999999998
54,Ecuador,-0.7566666666666667,0.41
55,Egypt,-0.7607499999999999,0.32141666666666663
56,El Salvador,-0.463,0.41550000000000004
57,Eq. Guinea,-0.5924999999999999,0.42691666666666667
58,Eritrea,-0.24358333333333335,0.45133333333333336
59,Estonia,-0.826,0.30216666666666675
60,Ethiopia,-0.3110833333333333,0.4675833333333334
61,Faeroe Is,-0.18316666666666667,0.40216666666666673
62,Falkland Is,-0.008166666666666664,0.38341666666666674
63,Fiji,-0.5058333333333332,0.43308333333333343
64,Finland,-0.3155833333333333,0.25716666666666665
65,Fr. Polynesia,-0.4150833333333333,0.4163333333333334
66,France,-0.35566666666666674,0.19383333333333333
67,French Guiana,-0.46916666666666657,0.31033333333333335
68,Gabon,-0.5852499999999999,0.3956666666666666
69,Gambia,-0.48500000000000004,0.7508333333333334
70,Gaza Strip,-0.9478333333333334,0.17925000000000002
71,Georgia,-1.203,0.3114166666666666
72,Germany,-0.609,0.2263333333333333
73,Ghana,-0.27899999999999997,0.5389166666666666
74,Greece,-0.6478333333333334,0.5379999999999999
75,Greenland,-0.07116666666666667,1.0248333333333333
76,Guadeloupe,-0.5770000000000001,0.18041666666666664
77,Guatemala,-0.43524999999999997,0.37766666666666665
78,Guernsey,-0.25375,0.22716666666666663
79,Guinea,-0.3754166666666667,0.7249166666666667
80,Guinea-Bissau,-0.5516666666666666,0.7464166666666666
81,Guyana,-0.5976666666666666,0.19491666666666665
82,Haiti,-0.32641666666666663,0.17825
83,Honduras,-0.43900000000000006,0.42183333333333334
84,Hong Kong,-0.56025,0.1679166666666667
85,Hungary,-0.78275,0.227
86,Iceland,0.3365833333333333,0.2860833333333333
87,India,-0.24541666666666664,0.15966666666666665
88,Indonesia,-0.4469999999999999,0.23216666666666663
89,Iran,-0.3828333333333333,0.325
90,Iraq,-0.5005000000000001,0.4093333333333334
91,Ireland,-0.14375000000000002,0.2771666666666666
92,Isle of Man,-0.07208333333333332,0.23941666666666664
93,Israel,-0.8755833333333333,0.20941666666666667
94,Italy,-0.4369166666666667,0.21491666666666667
95,Jamaica,-0.3360833333333333,0.20775
96,Japan,-1.1676666666666666,0.19624999999999995
97,Jersey,-0.25375,0.22716666666666663
98,Jordan,-0.7828333333333335,0.23908333333333331
99,Kazakhstan,-1.1409166666666666,0.21691666666666665
100,Kenya,-0.13125,0.31316666666666665
101,Kuwait,-0.3838333333333333,0.5027499999999999
102,Kyrgyzstan,-0.45516666666666655,0.246
103,Laos,-0.46925,0.14808333333333334
104,Latvia,-0.8949999999999999,0.24649999999999997
105,Lebanon,-0.7959999999999999,0.2669166666666667
106,Lesotho,-0.5556666666666666,0.6120833333333334
107,Liberia,-0.49374999999999997,0.5398333333333334
108,Libya,-0.5381666666666668,0.3953333333333333
109,Liechtenstein,-0.5778333333333333,0.23174999999999998
110,Lithuania,-0.9476666666666667,0.21250000000000002
111,Luxembourg,-0.6040833333333333,0.234
112,Macao,-0.56825,0.17316666666666666
113,Macedonia,-0.501,0.36708333333333326
114,Madagascar,-0.15283333333333335,0.23975
115,Malawi,-0.15908333333333333,0.38333333333333336
116,Malaysia,-0.5131666666666667,0.17166666666666666
117,Mali,-0.17841666666666667,0.6104999999999999
118,Malta,-0.31566666666666665,0.32666666666666666
119,Martinique,-0.6054166666666667,0.17625
120,Mauritania,-0.10116666666666664,0.68
121,Mauritius,-0.1995,0.46249999999999997
122,Mayotte,-0.13424999999999998,0.32733333333333337
123,Mexico,-0.20191666666666666,0.19733333333333336
124,Moldova,-1.1588333333333334,0.22916666666666666
125,Mongolia,-0.45833333333333326,0.5155833333333334
126,Montenegro,-0.47491666666666665,0.2795
127,Montserrat,-0.57,0.18366666666666667
128,Morocco,-0.41616666666666663,0.3670833333333334
129,Mozambique,-0.17241666666666666,0.29358333333333336
130,Namibia,-0.6429999999999999,0.48633333333333334
131,Nepal,0.13375,0.20941666666666667
132,Netherlands,-0.52025,0.21808333333333332
133,New Caledonia,-0.6641666666666667,0.47141666666666665
134,New Zealand,-0.48924999999999996,0.41775
135,Nicaragua,-0.44108333333333327,0.42791666666666667
136,Niger,-0.2978333333333333,0.5694166666666667
137,Nigeria,-0.39758333333333334,0.5701666666666667
138,Niue,-0.6589166666666667,0.436
139,North Korea,-0.7323333333333334,0.2595
140,Norway,-0.11291666666666667,0.3575833333333333
141,Oman,-0.39266666666666666,0.29558333333333336
142,Pakistan,-0.3710833333333334,0.26483333333333337
143,Palau,-0.4708333333333334,0.32725
144,Palestine,-0.7551666666666668,0.3799166666666667
145,Panama,-0.5045833333333333,0.44808333333333333
146,Papua New Guinea,-0.38333333333333336,0.30491666666666667
147,Paraguay,-0.6749166666666667,0.21891666666666668
148,Peru,-0.7420833333333334,0.44916666666666655
149,Philippines,-0.49616666666666664,0.1715833333333333
150,Poland,-0.8100833333333334,0.21566666666666667
151,Portugal,-0.25525000000000003,0.22375
152,Puerto Rico,-0.36333333333333334,0.14825
153,Qatar,-0.25349999999999995,0.41524999999999995
154,Reunion,-0.4905833333333333,0.41375
155,Romania,-0.7643333333333332,0.27266666666666667
156,Russia,-0.5171666666666667,0.27316666666666667
157,Rwanda,-0.39083333333333337,0.7961666666666667
158,S. Geo. and the Is,0.05316666666666666,0.5015833333333333
159,Saint Lucia,-0.4799166666666666,0.23375
160,Samoa,-0.7843333333333334,0.7416666666666666
161,San Marino,-0.5091666666666667,0.30341666666666667
162,Saudi Arabia,-0.36608333333333337,0.30950000000000005
163,Senegal,-0.28099999999999997,0.7744166666666666
164,Serbia,-0.64825,0.14600000000000002
165,Seychelles,-0.35766666666666663,0.20575
166,Sierra Leone,-0.48841666666666667,0.654
167,Singapore,-0.35441666666666666,0.25366666666666665
168,Slovakia,-0.86875,0.23191666666666663
169,Slovenia,-0.6680833333333333,0.2403333333333333
170,Solomon Is,-0.4410833333333333,0.34275000000000005
171,Somalia,-0.3480833333333333,0.3385833333333333
172,South Africa,-0.62725,0.40225
173,South Korea,-0.8844166666666667,0.22924999999999995
174,Spain,-0.21958333333333332,0.20300000000000004
175,Sri Lanka,-0.1451666666666667,0.25166666666666665
176,St. Pierre and Miquelon,-0.16641666666666668,0.3185
177,St. Vin. and Gren,-0.4945833333333334,0.21775
178,Sudan,-0.14225000000000002,0.6388333333333334
179,Suriname,-0.5046666666666665,0.18225
180,Svalbard and Jan Mayen,0.19141666666666668,1.2715000000000003
181,Swaziland,-0.3305,0.3678333333333333
182,Sweden,-0.18941666666666665,0.18833333333333335
183,Switzerland,-0.5445000000000001,0.20516666666666664
184,Syria,-0.7254999999999999,0.3061666666666667
185,São Tomé and Principe,-0.4509166666666666,0.46808333333333324
186,Taiwan,-0.43,0.12925
187,Tajikistan,-0.5107499999999999,0.2573333333333333
188,Tanzania,-0.2268333333333333,0.2509166666666667
189,Thailand,-0.41325000000000006,0.1434166666666667
190,Timor-Leste,-0.50975,0.4570833333333333
191,Togo,-0.2844166666666667,0.5837500000000001
192,Tonga,-0.5949166666666666,0.501
193,Trinidad and Tobago,-0.6091666666666666,0.26924999999999993
194,Tunisia,-0.23216666666666672,0.25783333333333336
195,Turkey,-0.9622499999999999,0.3434166666666667
196,Turkmenistan,-0.6320000000000001,0.26958333333333334
197,Turks and Caicos Is,-0.3126666666666667,0.20033333333333334
198,U.S. Virgin Is,-0.3609166666666667,0.13891666666666666
199,Uganda,-0.26608333333333334,0.5126666666666667
200,Ukraine,-1.413166666666667,0.24958333333333335
201,United Arab Emirates,-0.278,0.4034166666666666
202,United Kingdom,-0.19008333333333335,0.2443333333333333
203,United States,-0.1805,0.12625
204,Uruguay,-0.8466666666666667,0.23858333333333334
205,Uzbekistan,-0.7116666666666666,0.21066666666666667
206,Venezuela,-0.6619166666666668,0.22266666666666668
207,Vietnam,-0.46091666666666664,0.12866666666666668
208,W. Sahara,-0.22866666666666666,0.5281666666666668
209,Yemen,-0.31616666666666665,0.28225
210,Zambia,-0.3005833333333333,0.3991666666666667
211,Zimbabwe,-0.2598333333333333,0.2803333333333334
212,Åland,-0.43425,0.19633333333333336
