,Country,Anomaly,Unc.
0,Afghanistan,-0.221,0.308
1,Albania,-0.5539999999999999,0.21
2,Algeria,-0.22399999999999998,0.295
3,American Samoa,-0.12,0.675
4,Andorra,-0.631,0.267
5,Angola,0.049,0.349
6,Anguilla,-0.067,0.23199999999999998
7,Antarctica,,
8,Antigua and Barbuda,-0.15,0.28300000000000003
9,Argentina,-0.1,0.31
10,Armenia,0.48200000000000004,0.35200000000000004
11,Aruba,-0.264,0.245
12,Australia,-0.076,0.159
13,Austria,-0.562,0.218
14,Azerbaijan,0.23800000000000002,0.3
15,Bahamas,-0.7,0.166
16,Bahrain,0.385,0.384
17,Bangladesh,0.025,0.23399999999999999
18,Barbados,-0.163,0.34700000000000003
19,Belarus,0.396,0.254
20,Belgium,-0.29100000000000004,0.205
21,Belize,-0.9059999999999999,0.625
22,Benin,-0.249,0.35200000000000004
23,Bhutan,-0.10800000000000001,0.27899999999999997
24,Bolivia,-0.019,0.574
25,Bosnia and Herzegovina,-0.7829999999999999,0.302
26,Botswana,-0.294,0.389
27,Brazil,0.092,0.374
28,British Virgin Islands,-0.040999999999999995,0.195
29,Bulgaria,-0.408,0.16399999999999998
30,Burkina Faso,-0.07,0.366
31,Burundi,0.305,0.5920000000000001
32,Cambodia,-0.099,0.34700000000000003
33,Cameroon,-0.085,0.40399999999999997
34,Canada,0.157,0.325
35,Cape Verde,0.049,0.29100000000000004
36,Cayman Islands,-0.662,0.313
37,Central African Republic,0.28600000000000003,0.47700000000000004
38,Chad,0.11199999999999999,0.545
39,Chile,-0.188,0.361
40,China,-0.29600000000000004,0.20600000000000002
41,Colombia,-0.203,0.39399999999999996
42,Comoros,-0.341,0.187
43,Congo,0.20199999999999999,0.526
44,Costa Rica,-0.535,0.45
45,Croatia,-0.722,0.191
46,Cuba,-0.5920000000000001,0.225
47,Curaçao,-0.39299999999999996,0.49200000000000005
48,Cyprus,0.39,0.20199999999999999
49,Czechia,-0.564,0.27
50,Côte d'Ivoire,-0.325,0.42200000000000004
51,Dem. Rep. Congo,0.324,0.6709999999999999
52,Denmark,0.13,0.221
53,Djibouti,0.177,0.28300000000000003
54,Dominica,-0.196,0.38799999999999996
55,Dominican Republic,-0.115,0.42700000000000005
56,Ecuador,-0.301,0.657
57,Egypt,0.228,0.373
58,El Salvador,-0.58,0.29
59,Equatorial Guinea,-0.16,0.298
60,Eritrea,0.452,0.547
61,Estonia,0.584,0.16399999999999998
62,eSwatini,-0.564,0.33299999999999996
63,Ethiopia,0.321,0.423
64,Falkland Islands (Islas Malvinas),0.027000000000000003,0.54
65,Faroe Islands,-0.031,0.34600000000000003
66,Fiji,-0.374,1.3519999999999999
67,Finland,0.603,0.191
68,France,-0.53,0.18899999999999997
69,French Guiana,-0.008,0.7509999999999999
70,French Polynesia,-0.45,0.436
71,French Southern and Antarctic Lands,,
72,Gabon,-0.128,0.264
73,Gambia,0.29,0.36200000000000004
74,Georgia,0.526,0.312
75,Germany,-0.441,0.213
76,Ghana,-0.204,0.302
77,Greece,-0.396,0.14800000000000002
78,Greenland,-0.653,1.281
79,Grenada,-0.192,0.247
80,Guadeloupe,-0.105,0.253
81,Guam,,
82,Guatemala,-0.6659999999999999,0.298
83,Guernsey,-0.31,0.345
84,Guinea,0.242,0.324
85,Guinea-Bissau,0.299,0.34299999999999997
86,Guyana,0.019,0.264
87,Haiti,-0.18899999999999997,0.501
88,Heard Island and McDonald Islands,,
89,Honduras,-0.687,0.40299999999999997
90,Hong Kong,-0.41100000000000003,0.381
91,Hungary,-0.63,0.204
92,Iceland,0.179,0.184
93,India,0.059000000000000004,0.262
94,Indonesia,-0.29600000000000004,0.287
95,Iran,0.292,0.38
96,Iraq,0.7140000000000001,0.285
97,Ireland,-0.18,0.28800000000000003
98,Isle of Man,0.042,0.278
99,Israel,0.40299999999999997,0.282
100,Italy,-0.575,0.18899999999999997
101,Jamaica,-0.44799999999999995,0.361
102,Japan,-0.537,0.195
103,Jersey,-0.31,0.345
104,Jordan,0.439,0.282
105,Kazakhstan,0.002,0.294
106,Kenya,0.28600000000000003,0.529
107,Kiribati,-0.10800000000000001,0.381
108,Kuwait,0.602,0.297
109,Kyrgyzstan,-0.611,0.255
110,Laos,-0.046,0.39899999999999997
111,Latvia,0.513,0.21
112,Lebanon,0.44299999999999995,0.325
113,Lesotho,-0.518,0.187
114,Liberia,0.149,0.287
115,Libya,-0.07200000000000001,0.34
116,Liechtenstein,-0.5579999999999999,0.23600000000000002
117,Lithuania,0.408,0.24600000000000002
118,Luxembourg,-0.40399999999999997,0.21899999999999997
119,Macau,-0.385,0.376
120,Macedonia,-0.534,0.20800000000000002
121,Madagascar,-0.39299999999999996,0.33399999999999996
122,Malawi,-0.42700000000000005,0.243
123,Malaysia,-0.278,0.242
124,Mali,0.033,0.345
125,Malta,0.025,0.49200000000000005
126,Martinique,-0.11699999999999999,0.304
127,Mauritania,0.19899999999999998,0.34700000000000003
128,Mauritius,-0.19699999999999998,0.233
129,Mayotte,-0.597,0.371
130,Mexico,-0.41,0.17600000000000002
131,Micronesia,,
132,Moldova,-0.145,0.184
133,Monaco,-0.679,0.18
134,Mongolia,0.037000000000000005,0.375
135,Montenegro,-0.637,0.237
136,Montserrat,-0.102,0.244
137,Morocco,-0.027000000000000003,0.316
138,Mozambique,-0.539,0.252
139,Myanmar,-0.023,0.295
140,Namibia,0.019,0.48100000000000004
141,Nepal,-0.059000000000000004,0.344
142,Netherlands,-0.23399999999999999,0.204
143,New Caledonia,0.124,1.24
144,New Zealand,-0.684,0.374
145,Nicaragua,-0.604,0.406
146,Niger,-0.149,0.457
147,Nigeria,-0.233,0.467
148,Niue,-0.6409999999999999,0.563
149,North Korea,-0.359,0.37799999999999995
150,Northern Mariana Islands,,
151,Norway,0.248,0.33799999999999997
152,Oman,-0.23,0.40700000000000003
153,Pakistan,-0.306,0.332
154,Palau,,
155,Palestina,0.055999999999999994,0.621
156,Panama,-0.43700000000000006,0.47600000000000003
157,Papua New Guinea,,
158,Paraguay,-0.106,0.313
159,Peru,-0.23199999999999998,0.6890000000000001
160,Philippines,-0.365,0.341
161,Poland,-0.08199999999999999,0.253
162,Portugal,-0.5770000000000001,0.24100000000000002
163,Puerto Rico,0.001,0.25
164,Qatar,0.242,0.413
165,Reunion,-0.292,0.419
166,Romania,-0.426,0.213
167,Russia,0.42,0.397
168,Rwanda,0.41100000000000003,0.698
