,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.90,22.11,22.21,22.01,21.88,21.12,20.70,20.89,21.32,21.32,21.55,21.69
1,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.38,0.39,0.37,0.37,0.37
