,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.75,25.74,25.20,23.89,21.91,19.79,19.43,20.93,23.15,25.15,26.03,25.86
1,0.18,0.18,0.18,0.16,0.17,0.17,0.18,0.19,0.19,0.17,0.18,0.18
