,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.21,25.25,25.27,24.98,24.87,24.21,23.74,23.90,24.33,24.68,25.21,25.21
1,0.28,0.29,0.30,0.28,0.28,0.29,0.30,0.29,0.29,0.30,0.30,0.30
