,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,12.62,12.63,13.44,14.93,18.48,22.33,24.87,25.62,23.86,20.38,17.23,14.19
1,0.26,0.27,0.25,0.25,0.26,0.27,0.29,0.26,0.25,0.27,0.27,0.26
