,Country,Anomaly,Unc.
0,Afghanistan,-0.522,0.289
1,Albania,-0.162,0.378
2,Algeria,0.232,0.334
3,Andorra,0.459,0.276
4,Angola,0.068,0.39
5,Anguilla,-0.287,0.293
6,Antarctica,,
7,Antigua and Barb,-0.174,0.293
8,Argentina,-0.393,0.37
9,Armenia,-0.315,0.473
10,Aruba,-0.248,0.202
11,Australia,0.181,0.298
12,Austria,-0.04,0.331
13,Azerbaijan,-0.229,0.284
14,Bahamas,0.029,0.232
15,Bahrain,-0.362,0.397
16,Bangladesh,0.097,0.274
17,Barbados,-0.251,0.308
18,Belarus,0.412,0.284
19,Belgium,-0.124,0.363
20,Belize,0.157,0.618
21,Benin,-0.279,0.582
22,Bhutan,-0.036,0.341
23,Bolivia,-0.394,0.514
24,Bosnia and Herz,0.02,0.266
25,Botswana,-0.209,0.327
26,Brazil,-0.329,0.233
27,British Virgin Is,-0.261,0.284
28,Bulgaria,-0.093,0.389
29,Burkina Faso,-0.272,0.508
30,Burma,0.01,0.38
31,Burundi,-0.183,0.312
32,Cambodia,-0.027,0.364
33,Cameroon,-0.3,0.788
34,Canada,-0.663,0.467
35,Cayman Is,-0.046,0.33
36,Central African Rep,-0.362,0.631
37,Chad,-0.422,0.713
38,Chile,-0.438,0.519
39,China,-0.429,0.235
40,Colombia,-0.224,0.308
41,Comoros,0.004,0.25
42,Congo,-0.273,0.483
43,Costa Rica,0.071,0.513
44,Croatia,0.092,0.28
45,Cuba,-0.056,0.307
46,Curaçao,-0.403,0.247
47,Cyprus,-0.642,0.367
48,Czechia,-0.313,0.207
49,Côte d'Ivoire,-0.429,0.541
50,Dem. Rep. Congo,-0.26,0.346
51,Denmark,-0.314,0.356
52,Djibouti,-0.24,0.623
53,Dominica,-0.239,0.308
54,Dominican Rep,-0.021,0.356
55,Ecuador,-0.24,0.394
56,Egypt,-0.536,0.331
57,El Salvador,0.141,0.559
58,Eq. Guinea,-0.147,0.668
59,Eritrea,-0.372,0.575
60,Estonia,0.296,0.336
61,Ethiopia,-0.222,0.433
62,Faeroe Is,-0.399,0.262
63,Falkland Is,-0.34,0.666
64,Fiji,-0.019,0.369
65,Finland,0.238,0.221
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,0.106,0.278
69,French Guiana,-0.305,0.272
70,Gabon,-0.115,0.515
71,Gambia,0.184,0.759
72,Gaza Strip,-0.734,0.373
73,Georgia,-0.207,0.351
74,Germany,-0.294,0.362
75,Ghana,-0.371,0.607
76,Greece,-0.356,0.487
77,Greenland,-1.403,1.039
78,Guadeloupe,-0.335,0.326
79,Guam,,
80,Guatemala,0.117,0.523
81,Guernsey,-0.056,0.194
82,Guinea,-0.059,0.778
83,Guinea-Bissau,0.177,0.82
84,Guyana,-0.269,0.278
85,Haiti,0.007,0.38
86,Heard I. and McDonald Is,,
87,Honduras,0.149,0.562
88,Hong Kong,-0.478,0.248
89,Hungary,-0.134,0.32
90,Iceland,-0.342,0.371
91,India,0.284,0.292
92,Indonesia,-0.218,0.306
93,Iran,-0.32,0.339
94,Iraq,-0.594,0.445
95,Ireland,-0.322,0.316
96,Isle of Man,-0.171,0.207
97,Israel,-0.699,0.322
98,Italy,0.067,0.263
99,Jamaica,-0.055,0.352
100,Japan,-1.002,0.201
101,Jersey,-0.056,0.194
102,Jordan,-0.692,0.32
103,Kazakhstan,-0.916,0.367
104,Kenya,-0.221,0.286
105,Kuwait,-0.418,0.448
106,Kyrgyzstan,-0.793,0.33
107,Laos,-0.017,0.298
108,Latvia,0.262,0.317
109,Lebanon,-0.759,0.327
110,Lesotho,-0.421,0.291
111,Liberia,-0.092,0.736
112,Libya,-0.354,0.358
113,Liechtenstein,0.153,0.308
114,Lithuania,0.163,0.304
115,Luxembourg,-0.122,0.345
116,Macao,-0.495,0.259
117,Macedonia,-0.174,0.432
118,Madagascar,-0.001,0.286
119,Malawi,-0.108,0.32
120,Malaysia,-0.154,0.334
121,Mali,-0.083,0.426
122,Malta,-0.326,0.247
123,Martinique,-0.386,0.329
124,Mauritania,0.022,0.478
125,Mauritius,0.007,0.34
126,Mayotte,0.029,0.23
127,Mexico,-0.136,0.33
128,Moldova,0.327,0.332
129,Mongolia,-0.583,0.524
130,Montenegro,-0.102,0.346
131,Montserrat,-0.323,0.328
