,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,10.58,12.30,14.89,17.72,22.10,26.52,28.91,28.99,25.96,20.58,15.52,11.49
1,0.20,0.20,0.19,0.18,0.20,0.22,0.23,0.20,0.18,0.19,0.19,0.19
