Country,Anomaly
Afghanistan,-0.31
Albania,-0.361
Algeria,-0.235
American Samoa,-0.305
Andorra,-0.203
Angola,-0.23800000000000002
Anguilla,-0.442
Antarctica,
Antigua and Barbuda,-0.424
Argentina,-0.318
Armenia,-0.442
Aruba,-0.483
Australia,-0.196
Austria,-0.22
Azerbaijan,-0.45399999999999996
Bahamas,-0.284
Bahrain,-0.302
Bangladesh,-0.327
Barbados,-0.461
Belarus,-0.098
Belgium,-0.13
Belize,-0.46299999999999997
Benin,-0.413
Bhutan,-0.322
Bolivia,-0.305
Bosnia and Herzegovina,-0.249
Botswana,-0.349
Brazil,-0.248
British Virgin Islands,-0.434
Bulgaria,-0.363
Burkina Faso,-0.304
Burundi,-0.17
Cambodia,-0.20600000000000002
Cameroon,-0.428
Canada,-0.23399999999999999
Cape Verde,-0.315
Cayman Islands,-0.375
Central African Republic,-0.302
Chad,-0.35
Chile,-0.28800000000000003
China,-0.39399999999999996
Colombia,-0.409
Comoros,-0.293
Congo,-0.3
Costa Rica,-0.423
Croatia,-0.235
Cuba,-0.379
Curaçao,-0.542
Cyprus,-0.523
Czechia,-0.244
Côte d'Ivoire,-0.424
Dem. Rep. Congo,-0.204
Denmark,-0.027000000000000003
Djibouti,-0.14400000000000002
Dominica,-0.449
Dominican Republic,-0.35600000000000004
Ecuador,-0.425
Egypt,-0.49700000000000005
El Salvador,-0.452
Equatorial Guinea,-0.45
Eritrea,-0.28800000000000003
Estonia,-0.037000000000000005
eSwatini,-0.28300000000000003
Ethiopia,-0.14400000000000002
Falkland Islands (Islas Malvinas),-0.365
Faroe Islands,-0.385
Fiji,-0.429
Finland,-0.183
France,-0.17800000000000002
French Guiana,-0.45799999999999996
French Polynesia,-0.42
French Southern and Antarctic Lands,
Gabon,-0.428
Gambia,-0.138
Georgia,-0.48100000000000004
Germany,-0.14300000000000002
Ghana,-0.389
Greece,-0.49200000000000005
Greenland,-1.125
Grenada,-0.467
Guadeloupe,-0.48100000000000004
Guam,
Guatemala,-0.48
Guernsey,-0.133
Guinea,-0.221
Guinea-Bissau,-0.182
Guyana,-0.41700000000000004
Haiti,-0.348
Heard Island and McDonald Islands,
Honduras,-0.426
Hong Kong,-0.501
Hungary,-0.281
Iceland,-0.436
India,-0.15
Indonesia,-0.414
Iran,-0.307
Iraq,-0.479
Ireland,-0.23600000000000002
Isle of Man,-0.11
Israel,-0.57
Italy,-0.267
Jamaica,-0.37200000000000005
Japan,-0.7090000000000001
Jersey,-0.133
Jordan,-0.569
Kazakhstan,-0.35700000000000004
Kenya,-0.135
Kiribati,-0.263
Kuwait,-0.387
Kyrgyzstan,-0.405
Laos,-0.225
Latvia,-0.012
Lebanon,-0.5529999999999999
Lesotho,-0.37799999999999995
Liberia,-0.295
Libya,-0.373
Liechtenstein,-0.175
Lithuania,-0.006999999999999999
Luxembourg,-0.158
Macau,-0.491
Macedonia,-0.371
Madagascar,-0.313
Malawi,-0.34700000000000003
Malaysia,-0.361
Mali,-0.21899999999999997
Malta,-0.23600000000000002
Martinique,-0.505
Mauritania,-0.086
Mauritius,-0.298
Mayotte,-0.306
Mexico,-0.48
Micronesia,
Moldova,-0.302
Monaco,-0.237
Mongolia,-0.39899999999999997
Montenegro,-0.292
Montserrat,-0.475
Morocco,-0.185
Mozambique,-0.389
Myanmar,-0.415
Namibia,-0.29600000000000004
Nepal,-0.295
Netherlands,-0.11699999999999999
New Caledonia,-0.456
New Zealand,-0.622
Nicaragua,-0.41200000000000003
Niger,-0.354
Nigeria,-0.423
Niue,-0.541
North Korea,-0.491
Northern Mariana Islands,
Norway,-0.222
Oman,-0.244
Pakistan,-0.253
Palau,
Palestina,-0.557
Panama,-0.39899999999999997
Papua New Guinea,
Paraguay,-0.27399999999999997
Peru,-0.40700000000000003
Philippines,-0.478
Poland,-0.114
Portugal,-0.27
Puerto Rico,-0.389
Qatar,-0.285
Reunion,-0.358
Romania,-0.307
Russia,-0.069
Rwanda,-0.156
Saint Barthélemy,-0.48
Saint Kitts and Nevis,-0.425
Saint Lucia,-0.46399999999999997
Saint Martin,-0.442
Saint Pierre and Miquelon,-0.597
Saint Vincent and the Grenadines,-0.466
Samoa,-0.316
San Marino,-0.23199999999999998
Sao Tome and Principe,-0.379
Saudi Arabia,-0.4
Senegal,-0.11699999999999999
Serbia,-0.313
Seychelles,-0.226
Sierra Leone,-0.249
Singapore,-0.33899999999999997
Sint Maarten,-0.442
Slovakia,-0.276
Slovenia,-0.215
Solomon Islands,-0.342
Somalia,-0.159
South Africa,-0.396
South Georgia and the South Sandwich Isla,-0.336
South Korea,-0.542
Spain,-0.23199999999999998
Sri Lanka,0.034
Sudan,-0.278
Suriname,-0.39399999999999996
Svalbard and Jan Mayen,-0.42200000000000004
Sweden,-0.10800000000000001
Switzerland,-0.22
Syria,-0.5489999999999999
Taiwan,-0.551
Tajikistan,-0.5
Tanzania,-0.2
Thailand,-0.24100000000000002
Timor-Leste,-0.436
Togo,-0.42100000000000004
Tonga,-0.387
Trinidad and Tobago,-0.467
Tunisia,-0.17800000000000002
Turkey,-0.524
Turkmenistan,-0.313
Turks and Caicas Islands,-0.354
Uganda,-0.121
Ukraine,-0.271
United Arab Emirates,-0.262
United Kingdom,-0.161
United States of America,-0.32799999999999996
Uruguay,-0.402
Uzbekistan,-0.337
Venezuela,-0.451
Vietnam,-0.22
Virgin Islands,-0.4
Western Sahara,-0.109
Yemen,-0.235
Zambia,-0.27899999999999997
Zimbabwe,-0.37200000000000005
Åland,-0.08
Global Land,-0.282
