,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.32,20.92,24.46,27.87,31.39,33.12,32.88,31.64,29.93,27.41,24.05,20.62
1,0.50,0.43,0.41,0.45,0.56,0.47,0.45,0.44,0.42,0.40,0.48,0.53
