,Country,Anomaly,Unc.
0,Afghanistan,-0.7070000000000001,0.22899999999999998
1,Albania,0.188,0.19399999999999998
2,Algeria,0.784,0.272
3,American Samoa,-0.228,0.40700000000000003
4,Andorra,0.011000000000000001,0.2
5,Angola,0.313,0.391
6,Anguilla,0.14,0.172
7,Antarctica,,
8,Antigua and Barbuda,0.19399999999999998,0.191
9,Argentina,-0.755,0.138
10,Armenia,-0.561,0.267
11,Aruba,0.125,0.33
12,Australia,-0.531,0.083
13,Austria,-0.555,0.177
14,Azerbaijan,-0.764,0.204
15,Bahamas,-0.40299999999999997,0.155
16,Bahrain,-0.036000000000000004,0.431
17,Bangladesh,-0.115,0.184
18,Barbados,0.102,0.153
19,Belarus,-1.054,0.15
20,Belgium,-0.535,0.16
21,Belize,-0.523,0.494
22,Benin,0.48700000000000004,0.192
23,Bhutan,0.02,0.171
24,Bolivia,-0.318,0.41100000000000003
25,Bosnia and Herzegovina,-0.013000000000000001,0.18
26,Botswana,0.009000000000000001,0.342
27,Brazil,-0.253,0.114
28,British Virgin Islands,0.136,0.187
29,Bulgaria,0.066,0.282
30,Burkina Faso,0.313,0.32799999999999996
31,Burundi,0.33399999999999996,0.267
32,Cambodia,0.035,0.184
33,Cameroon,0.5760000000000001,0.624
34,Canada,1.4980000000000002,0.22699999999999998
35,Cape Verde,-0.209,0.373
36,Cayman Islands,-0.185,0.35600000000000004
37,Central African Republic,0.7290000000000001,0.319
38,Chad,0.877,0.365
39,Chile,-0.251,0.18100000000000002
40,China,-0.32799999999999996,0.23600000000000002
41,Colombia,0.084,0.11599999999999999
42,Comoros,0.2,0.214
43,Congo,0.33899999999999997,0.469
44,Costa Rica,0.057999999999999996,0.516
45,Croatia,-0.121,0.134
46,Cuba,-0.371,0.281
47,Curaçao,0.057999999999999996,0.32899999999999996
48,Cyprus,0.16699999999999998,0.20800000000000002
49,Czechia,-0.7390000000000001,0.133
50,Côte d'Ivoire,0.028999999999999998,0.249
51,Dem. Rep. Congo,0.455,0.308
52,Denmark,-0.632,0.16399999999999998
53,Djibouti,0.248,0.257
54,Dominica,0.23,0.23
55,Dominican Republic,-0.037000000000000005,0.382
56,Ecuador,-0.067,0.21100000000000002
57,Egypt,0.273,0.166
58,El Salvador,0.032,0.8390000000000001
59,Equatorial Guinea,0.20800000000000002,0.762
60,Eritrea,0.32,0.25
61,Estonia,-0.7929999999999999,0.17800000000000002
62,eSwatini,0.121,0.19899999999999998
63,Ethiopia,0.449,0.243
64,Falkland Islands (Islas Malvinas),-0.254,0.153
65,Faroe Islands,-0.171,0.17600000000000002
66,Fiji,-0.37,0.27399999999999997
67,Finland,-0.243,0.215
68,France,-0.336,0.18100000000000002
69,French Guiana,0.106,0.153
70,French Polynesia,-0.151,0.488
71,French Southern and Antarctic Lands,,
72,Gabon,0.28,0.667
73,Gambia,0.33399999999999996,0.42
74,Georgia,-0.622,0.33299999999999996
75,Germany,-0.622,0.135
76,Ghana,0.162,0.22
77,Greece,0.222,0.179
78,Greenland,0.588,1.304
79,Grenada,0.05,0.146
80,Guadeloupe,0.195,0.214
