,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-8.26,-5.14,1.37,8.14,13.61,17.62,19.73,18.81,14.34,7.70,0.11,-6.24
1,0.14,0.15,0.14,0.13,0.14,0.14,0.14,0.15,0.14,0.13,0.14,0.16
