Country,Anomaly
Afghanistan,
Albania,-0.20600000000000002
Algeria,
American Samoa,
Andorra,-0.528
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.18899999999999997
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,0.21100000000000002
Belgium,-0.419
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.16699999999999998
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.113
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.17
Cuba,
Curaçao,
Cyprus,
Czechia,-0.32799999999999996
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.037000000000000005
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,0.263
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.289
Fiji,
Finland,0.188
France,-0.534
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.207
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.57
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.109
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.373
Isle of Man,-0.348
Israel,
Italy,-0.38799999999999996
Jamaica,
Japan,
Jersey,-0.57
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,0.251
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.335
Lithuania,0.215
Luxembourg,-0.43799999999999994
Macau,
Macedonia,-0.182
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.023
Monaco,-0.647
Mongolia,
Montenegro,-0.155
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.322
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,0.009000000000000001
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,0.067
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-0.073
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.665
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.285
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.486
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.092
Slovenia,-0.18100000000000002
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,
Sweden,0.06
Switzerland,-0.534
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,0.042
United Arab Emirates,
United Kingdom,-0.366
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.004
Global Land,-0.13
