Country,Anomaly
Afghanistan,0.17
Albania,0.33
Algeria,0.272
American Samoa,0.51
Andorra,0.591
Angola,0.6459999999999999
Anguilla,0.395
Antarctica,0.428
Antigua and Barbuda,0.391
Argentina,0.24600000000000002
Armenia,-0.16699999999999998
Aruba,0.318
Australia,0.425
Austria,0.825
Azerbaijan,-0.094
Bahamas,0.561
Bahrain,-0.047
Bangladesh,0.087
Barbados,0.377
Belarus,0.799
Belgium,0.78
Belize,0.37200000000000005
Benin,0.38299999999999995
Bhutan,0.138
Bolivia,0.47100000000000003
Bosnia and Herzegovina,0.542
Botswana,0.711
Brazil,0.49
British Virgin Islands,0.39899999999999997
Bulgaria,0.315
Burkina Faso,0.431
Burundi,0.494
Cambodia,0.32899999999999996
Cameroon,0.256
Canada,0.43700000000000006
Cape Verde,0.457
Cayman Islands,0.552
Central African Republic,0.267
Chad,0.266
Chile,0.252
China,0.389
Colombia,0.44799999999999995
Comoros,0.515
Congo,0.306
Costa Rica,0.44799999999999995
Croatia,0.6559999999999999
Cuba,0.524
Curaçao,0.31
Cyprus,-0.188
Czechia,0.7859999999999999
Côte d'Ivoire,0.235
Dem. Rep. Congo,0.418
Denmark,0.755
Djibouti,0.45399999999999996
Dominica,0.402
Dominican Republic,0.41700000000000004
Ecuador,0.545
Egypt,0.102
El Salvador,0.499
Equatorial Guinea,0.37799999999999995
Eritrea,0.204
Estonia,1.015
eSwatini,0.613
Ethiopia,0.486
Falkland Islands (Islas Malvinas),0.19899999999999998
Faroe Islands,0.193
Fiji,0.212
Finland,0.8320000000000001
France,0.735
French Guiana,0.32899999999999996
French Polynesia,0.365
French Southern and Antarctic Lands,0.37
Gabon,0.316
Gambia,0.738
Georgia,-0.183
Germany,0.8109999999999999
Ghana,0.41100000000000003
Greece,0.14400000000000002
Greenland,-0.494
Grenada,0.38
Guadeloupe,0.34600000000000003
Guam,0.364
Guatemala,0.415
Guernsey,0.562
Guinea,0.625
Guinea-Bissau,0.7340000000000001
Guyana,0.368
Haiti,0.505
Heard Island and McDonald Islands,0.27899999999999997
Honduras,0.511
Hong Kong,0.125
Hungary,0.637
Iceland,0.025
India,0.111
Indonesia,0.276
Iran,0.094
Iraq,-0.14
Ireland,0.42200000000000004
Isle of Man,0.364
Israel,-0.125
Italy,0.617
Jamaica,0.5589999999999999
Japan,0.433
Jersey,0.562
Jordan,-0.11199999999999999
Kazakhstan,0.509
Kenya,0.473
Kiribati,0.5329999999999999
Kuwait,-0.10800000000000001
Kyrgyzstan,0.258
Laos,0.331
Latvia,0.9990000000000001
Lebanon,-0.11199999999999999
Lesotho,0.604
Liberia,0.5489999999999999
Libya,0.306
Liechtenstein,0.903
Lithuania,0.943
Luxembourg,0.818
Macau,0.105
Macedonia,0.34700000000000003
Madagascar,0.47200000000000003
Malawi,0.669
Malaysia,0.314
Mali,0.474
Malta,0.523
Martinique,0.321
Mauritania,0.631
Mauritius,0.375
Mayotte,0.41100000000000003
Mexico,0.223
Micronesia,0.408
Moldova,0.387
Monaco,0.774
Mongolia,0.887
Montenegro,0.475
Montserrat,0.353
Morocco,0.414
Mozambique,0.635
Myanmar,0.12
Namibia,0.6459999999999999
Nepal,0.139
Netherlands,0.737
New Caledonia,0.127
New Zealand,-0.20600000000000002
Nicaragua,0.512
Niger,0.355
Nigeria,0.33299999999999996
Niue,0.19399999999999998
North Korea,0.741
Northern Mariana Islands,0.204
Norway,0.568
Oman,0.237
Pakistan,0.115
Palau,0.364
Palestina,0.075
Panama,0.428
Papua New Guinea,0.365
Paraguay,0.342
Peru,0.547
Philippines,0.382
Poland,0.726
Portugal,0.59
Puerto Rico,0.33899999999999997
Qatar,-0.033
Reunion,0.442
Romania,0.397
Russia,1.052
Rwanda,0.45799999999999996
Saint Barthélemy,0.379
Saint Kitts and Nevis,0.371
Saint Lucia,0.373
Saint Martin,0.395
Saint Pierre and Miquelon,-0.706
Saint Vincent and the Grenadines,0.371
Samoa,0.52
San Marino,0.601
Sao Tome and Principe,0.261
Saudi Arabia,0.028999999999999998
Senegal,0.7440000000000001
Serbia,0.507
Seychelles,0.455
Sierra Leone,0.5660000000000001
Singapore,0.276
Sint Maarten,0.395
Slovakia,0.62
Slovenia,0.747
Solomon Islands,0.326
Somalia,0.489
South Africa,0.5820000000000001
South Georgia and the South Sandwich Isla,0.322
South Korea,0.48200000000000004
Spain,0.5529999999999999
Sri Lanka,0.221
Sudan,0.252
Suriname,0.4
Svalbard and Jan Mayen,0.38799999999999996
Sweden,0.743
Switzerland,0.831
Syria,-0.095
Taiwan,0.252
Tajikistan,0.009000000000000001
Tanzania,0.43700000000000006
Thailand,0.34600000000000003
Timor-Leste,0.209
Togo,0.363
Tonga,0.22899999999999998
Trinidad and Tobago,0.386
Tunisia,0.5
Turkey,-0.248
Turkmenistan,0.364
Turks and Caicas Islands,0.49700000000000005
Uganda,0.413
Ukraine,0.418
United Arab Emirates,0.044000000000000004
United Kingdom,0.40700000000000003
United States of America,0.402
Uruguay,0.335
Uzbekistan,0.27899999999999997
Venezuela,0.313
Vietnam,0.28600000000000003
Virgin Islands,0.368
Western Sahara,0.56
Yemen,0.391
Zambia,0.7609999999999999
Zimbabwe,0.8740000000000001
Åland,0.8270000000000001
Global Land,0.46399999999999997
