Country,Anomaly
Afghanistan,
Albania,0.408
Algeria,
American Samoa,
Andorra,0.457
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,0.6579999999999999
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.27899999999999997
Belgium,0.011000000000000001
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,0.612
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,0.674
Cuba,
Curaçao,
Cyprus,
Czechia,0.4
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.6
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.623
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-1.02
Fiji,
Finland,-0.736
France,0.327
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,0.065
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.026000000000000002
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,0.439
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.69
Isle of Man,-0.722
Israel,
Italy,0.672
Jamaica,
Japan,
Jersey,-0.026000000000000002
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.512
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,0.7090000000000001
Lithuania,-0.361
Luxembourg,0.131
Macau,
Macedonia,0.348
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.032
Monaco,0.649
Mongolia,
Montenegro,0.508
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.21
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.716
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.03
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,0.179
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.816
Saint Vincent and the Grenadines,
Samoa,
San Marino,0.77
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,0.486
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,0.298
Slovenia,0.754
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,0.14400000000000002
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.36
Sweden,-0.713
Switzerland,0.645
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.187
United Arab Emirates,
United Kingdom,-0.631
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.713
Global Land,-0.46799999999999997
