,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,11.29,13.92,18.48,22.91,26.48,28.06,27.60,26.68,24.92,21.43,16.57,12.51
1,0.12,0.10,0.08,0.08,0.11,0.13,0.11,0.10,0.09,0.08,0.10,0.13
