Country,Anomaly
Afghanistan,
Albania,-0.264
Algeria,
American Samoa,
Andorra,-0.316
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.203
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.392
Belgium,-0.419
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.198
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.33
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.187
Cuba,
Curaçao,
Cyprus,
Czechia,-0.301
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.515
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.517
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.598
Fiji,
Finland,-0.5770000000000001
France,-0.363
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.368
Ghana,
Greece,-0.371
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.375
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.282
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.573
Isle of Man,-0.431
Israel,
Italy,-0.225
Jamaica,
Japan,
Jersey,-0.375
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.43799999999999994
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.19399999999999998
Lithuania,-0.377
Luxembourg,-0.39399999999999996
Macau,
Macedonia,-0.287
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.163
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.42200000000000004
Monaco,-0.282
Mongolia,
Montenegro,-0.215
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.466
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.511
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.34600000000000003
Portugal,-0.43700000000000006
Puerto Rico,
Qatar,
Reunion,
Romania,-0.35100000000000003
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.7490000000000001
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.188
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.142
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.35200000000000004
Slovenia,-0.161
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.37799999999999995
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.304
Sweden,-0.535
Switzerland,-0.276
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.203
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.452
United Arab Emirates,
United Kingdom,-0.562
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.597
Global Land,-0.47
