,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.73,26.79,27.10,27.38,27.68,27.44,27.18,27.29,27.44,27.30,27.47,27.06
1,0.35,0.33,0.33,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.34,0.36
