,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.15,24.17,26.09,27.88,29.58,29.85,28.59,28.08,28.35,27.36,25.67,23.54
1,0.51,0.51,0.51,0.55,0.56,0.51,0.57,0.58,0.51,0.50,0.49,0.49
