,Country,Anomaly,Unc.
0,Afghanistan,-0.221,0.165
1,Albania,-0.568,0.177
2,Algeria,0.122,0.475
3,Andorra,-0.727,0.188
4,Angola,-0.217,0.258
5,Anguilla,-0.119,0.223
6,Antarctica,,
7,Antigua and Barb,-0.126,0.263
8,Argentina,0.153,0.099
9,Armenia,-0.889,0.487
10,Aruba,0.068,0.547
11,Australia,-0.155,0.163
12,Austria,-0.152,0.205
13,Azerbaijan,-0.773,0.428
14,Bahamas,0.175,0.279
15,Bahrain,-0.553,0.814
16,Bangladesh,-0.009,0.061
17,Barbados,-0.097,0.181
18,Belarus,0.406,0.197
19,Belgium,-0.057,0.181
20,Belize,-0.103,0.745
21,Benin,-0.11,0.186
22,Bhutan,-0.043,0.117
23,Bolivia,-0.358,0.155
24,Bosnia and Herz,-0.747,0.175
25,Botswana,-0.202,0.241
26,Brazil,-0.078,0.142
27,British Virgin Is,-0.101,0.195
28,Bulgaria,-0.547,0.26
29,Burkina Faso,0.174,0.258
30,Burma,-0.068,0.29
31,Burundi,-0.167,0.236
32,Cambodia,-0.357,0.312
33,Cameroon,0.248,0.36
34,Canada,0.036,0.219
35,Cayman Is,0.236,0.178
36,Central African Rep,0.281,0.456
37,Chad,0.574,0.389
38,Chile,0.037,0.126
39,China,-0.008,0.199
40,Colombia,-0.422,0.14
41,Comoros,-0.2,0.396
42,Congo,-0.104,0.288
43,Costa Rica,-0.128,0.332
44,Croatia,-0.637,0.145
45,Cuba,0.081,0.13
46,Curaçao,-0.134,0.193
47,Cyprus,-0.142,0.23
48,Czechia,-0.038,0.184
49,Côte d'Ivoire,-0.345,0.187
50,Dem. Rep. Congo,-0.061,0.187
51,Denmark,0.466,0.182
52,Djibouti,-0.517,0.318
53,Dominica,-0.027,0.262
54,Dominican Rep,-0.102,0.252
55,Ecuador,-0.311,0.115
56,Egypt,-0.254,0.394
57,El Salvador,-0.233,0.619
58,Eq. Guinea,-0.183,0.344
59,Eritrea,-0.318,0.224
60,Estonia,0.454,0.214
61,Ethiopia,-0.372,0.18
62,Faeroe Is,0.237,0.247
63,Falkland Is,-0.21,0.14
64,Fiji,-0.129,0.288
65,Finland,0.685,0.177
66,Fr. Polynesia,-0.079,0.499
67,Fr. S. Antarctic Lands,,
68,France,-0.495,0.177
69,French Guiana,0.025,0.221
70,Gabon,-0.218,0.346
71,Gambia,0.259,0.366
72,Gaza Strip,-0.11,0.256
73,Georgia,-1.125,0.282
74,Germany,0.076,0.187
75,Ghana,-0.364,0.19
76,Greece,-0.379,0.189
77,Greenland,1.23,0.848
78,Guadeloupe,-0.123,0.307
79,Guam,-0.164,0.158
80,Guatemala,-0.175,0.599
81,Guernsey,-0.229,0.2
82,Guinea,-0.141,0.44
83,Guinea-Bissau,0.227,0.418
