Country,Anomaly
Afghanistan,
Albania,-0.637
Algeria,-0.39899999999999997
American Samoa,
Andorra,-0.27699999999999997
Angola,
Anguilla,-0.8370000000000001
Antarctica,
Antigua and Barbuda,-0.7490000000000001
Argentina,
Armenia,-0.504
Aruba,-0.912
Australia,
Austria,-0.27699999999999997
Azerbaijan,-0.43
Bahamas,-1.1440000000000001
Bahrain,
Bangladesh,-0.9079999999999999
Barbados,-0.695
Belarus,-0.65
Belgium,0.07
Belize,-0.647
Benin,
Bhutan,-0.865
Bolivia,
Bosnia and Herzegovina,-0.62
Botswana,
Brazil,
British Virgin Islands,-0.867
Bulgaria,-0.601
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,-0.278
Cape Verde,
Cayman Islands,-0.9670000000000001
Central African Republic,
Chad,
Chile,
China,-0.951
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.5920000000000001
Cuba,-0.9359999999999999
Curaçao,-0.912
Cyprus,-0.695
Czechia,-0.002
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,0.191
Djibouti,
Dominica,-0.703
Dominican Republic,-0.951
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.8420000000000001
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,0.728
Fiji,
Finland,-0.603
France,-0.168
French Guiana,-0.767
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.601
Germany,0.063
Ghana,
Greece,-0.723
Greenland,-0.226
Grenada,-0.688
Guadeloupe,-0.809
Guam,
Guatemala,
Guernsey,0.086
Guinea,
Guinea-Bissau,
Guyana,-0.644
Haiti,-0.982
Heard Island and McDonald Islands,
Honduras,
Hong Kong,-0.555
Hungary,-0.426
Iceland,0.462
India,-0.813
Indonesia,
Iran,
Iraq,-0.5489999999999999
Ireland,-0.06
Isle of Man,0.09699999999999999
Israel,-0.6759999999999999
Italy,-0.537
Jamaica,-0.9540000000000001
Japan,-1.252
Jersey,0.086
Jordan,-0.688
Kazakhstan,-0.6559999999999999
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,-0.706
Laos,
Latvia,-0.669
Lebanon,-0.633
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.141
Lithuania,-0.465
Luxembourg,-0.001
Macau,-0.5670000000000001
Macedonia,-0.633
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.423
Martinique,-0.774
Mauritania,
Mauritius,
Mayotte,
Mexico,-0.725
Micronesia,
Moldova,-0.59
Monaco,-0.483
Mongolia,-1.368
Montenegro,-0.604
Montserrat,-0.8170000000000001
Morocco,-0.258
Mozambique,
Myanmar,-0.812
Namibia,
Nepal,-0.917
Netherlands,0.086
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,-1.52
Northern Mariana Islands,
Norway,0.193
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.075
Portugal,-0.163
Puerto Rico,
Qatar,
Reunion,
Romania,-0.485
Russia,-0.573
Rwanda,
Saint Barthélemy,-0.807
Saint Kitts and Nevis,-0.767
Saint Lucia,-0.7120000000000001
Saint Martin,-0.8370000000000001
Saint Pierre and Miquelon,-1.124
Saint Vincent and the Grenadines,-0.72
Samoa,
San Marino,-0.691
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.486
Seychelles,
Sierra Leone,
Singapore,-0.741
Sint Maarten,-0.8370000000000001
Slovakia,-0.32899999999999996
Slovenia,-0.579
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,-1.321
Spain,-0.172
Sri Lanka,-0.517
Sudan,
Suriname,-0.677
Svalbard and Jan Mayen,-0.36
Sweden,0.133
Switzerland,-0.306
Syria,-0.617
Taiwan,-0.541
Tajikistan,-0.753
Tanzania,
Thailand,-0.731
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.6729999999999999
Tunisia,-0.34299999999999997
Turkey,-0.7559999999999999
Turkmenistan,-0.428
Turks and Caicas Islands,-1.055
Uganda,
Ukraine,-0.6509999999999999
United Arab Emirates,
United Kingdom,0.033
United States of America,-0.647
Uruguay,
Uzbekistan,-0.534
Venezuela,-0.762
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.287
Global Land,-0.648
