,Country,Anomaly,Unc.
0,Afghanistan,0.549,0.31
1,Albania,-0.968,0.378
2,Algeria,0.01,0.237
3,Andorra,-0.568,0.219
4,Angola,0.075,0.436
5,Anguilla,-0.592,0.175
6,Antarctica,,
7,Antigua and Barb,-0.476,0.216
8,Argentina,-0.226,0.195
9,Armenia,-0.235,0.295
10,Aruba,-0.528,0.321
11,Australia,0.563,0.235
12,Austria,-0.584,0.225
13,Azerbaijan,0.02,0.165
14,Bahamas,-0.443,0.149
15,Bahrain,-0.177,0.501
16,Bangladesh,-0.6,0.279
17,Barbados,-0.451,0.197
18,Belarus,0.488,0.257
19,Belgium,0.068,0.248
20,Belize,-0.628,0.126
21,Benin,0.529,0.356
22,Bhutan,-0.572,0.308
23,Bolivia,0.081,0.245
24,Bosnia and Herz,-1.119,0.299
25,Botswana,0.341,0.298
26,Brazil,0.183,0.19
27,British Virgin Is,-0.613,0.155
28,Bulgaria,-0.87,0.352
29,Burkina Faso,0.504,0.452
30,Burma,-0.647,0.219
31,Burundi,0.103,0.271
32,Cambodia,-0.107,0.207
33,Cameroon,0.472,0.573
34,Canada,-0.412,0.386
35,Cayman Is,-0.363,0.224
36,Central African Rep,0.652,0.437
37,Chad,0.657,0.264
38,Chile,-0.179,0.185
39,China,0.134,0.209
40,Colombia,-0.243,0.369
41,Comoros,-0.141,0.36
42,Congo,-0.026,0.67
43,Costa Rica,-0.362,0.267
44,Croatia,-1.02,0.249
45,Cuba,-0.477,0.144
46,Curaçao,-0.528,0.302
47,Cyprus,-0.753,0.208
48,Czechia,-0.234,0.2
49,Côte d'Ivoire,0.017,0.481
50,Dem. Rep. Congo,0.154,0.55
51,Denmark,0.972,0.224
52,Djibouti,-0.176,0.162
53,Dominica,-0.437,0.191
54,Dominican Rep,-0.394,0.234
55,Ecuador,-0.035,0.477
56,Egypt,-0.557,0.253
57,El Salvador,-0.616,0.252
58,Eq. Guinea,0.23,0.655
59,Eritrea,-0.139,0.228
60,Estonia,0.483,0.259
61,Ethiopia,-0.103,0.263
62,Faeroe Is,0.038,0.244
63,Falkland Is,-0.244,0.263
64,Fiji,-0.497,0.956
65,Finland,0.081,0.202
66,Fr. Polynesia,-0.216,0.409
67,Fr. S. Antarctic Lands,,
68,France,-0.323,0.197
