,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-3.73,-2.06,2.33,9.57,15.39,19.29,20.99,20.41,15.86,9.83,4.30,-0.71
1,0.32,0.29,0.25,0.23,0.26,0.29,0.29,0.28,0.24,0.24,0.27,0.30
