,Country,Anomaly,Unc.
0,Afghanistan,-0.714,0.226
1,Albania,-0.143,0.121
2,Algeria,0.259,0.236
3,Andorra,0.319,0.112
4,Angola,-0.074,0.277
5,Anguilla,0.243,0.135
6,Antarctica,-0.644,0.285
7,Antigua and Barb,0.135,0.143
8,Argentina,-0.338,0.077
9,Armenia,-0.832,0.285
10,Aruba,0.113,0.091
11,Australia,0.074,0.087
12,Austria,-0.338,0.131
13,Azerbaijan,-0.8,0.249
14,Bahamas,0.043,0.087
15,Bahrain,-0.67,0.294
16,Bangladesh,0.099,0.104
17,Barbados,0.039,0.086
18,Belarus,-0.657,0.073
19,Belgium,-0.255,0.061
20,Belize,0.014,0.1
21,Benin,-0.222,0.081
22,Bhutan,0.144,0.145
23,Bolivia,-0.118,0.143
24,Bosnia and Herz,-0.59,0.115
25,Botswana,0.083,0.094
26,Brazil,-0.196,0.068
27,British Virgin Is,0.343,0.116
28,Bulgaria,-0.526,0.121
29,Burkina Faso,-0.204,0.145
30,Burma,0.037,0.058
31,Burundi,-0.058,0.149
32,Cambodia,0.171,0.122
33,Cameroon,-0.156,0.098
34,Canada,-0.264,0.095
35,Cayman Is,0.069,0.179
36,Central African Rep,-0.248,0.104
37,Chad,-0.259,0.456
38,Chile,-0.189,0.14
39,China,-0.029,0.089
40,Colombia,0.096,0.179
41,Comoros,-0.327,0.137
42,Congo,-0.036,0.053
43,Costa Rica,-0.161,0.248
44,Croatia,-0.636,0.132
45,Cuba,0.145,0.136
46,Curaçao,0.06,0.077
47,Cyprus,-0.475,0.153
48,Czechia,-0.582,0.058
49,Côte d'Ivoire,-0.186,0.118
50,Dem. Rep. Congo,-0.108,0.14
51,Denmark,-0.313,0.095
52,Djibouti,-0.197,0.229
53,Dominica,0.093,0.121
54,Dominican Rep,0.219,0.112
55,Ecuador,-0.102,0.074
56,Egypt,-0.439,0.182
57,El Salvador,0.007,0.112
58,Eq. Guinea,-0.181,0.054
59,Eritrea,-0.485,0.295
60,Estonia,-0.066,0.085
61,Ethiopia,-0.126,0.171
62,Faeroe Is,0.464,0.156
63,Falkland Is,-0.154,0.126
64,Fiji,0.22,0.105
65,Finland,0.363,0.084
66,Fr. Polynesia,-0.204,0.193
67,Fr. S. Antarctic Lands,-0.685,0.353
68,France,-0.018,0.076
69,French Guiana,0.023,0.167
70,Gabon,-0.141,0.077
71,Gambia,-0.088,0.145
72,Gaza Strip,-0.633,0.099
73,Georgia,-0.891,0.17
74,Germany,-0.342,0.089
75,Ghana,-0.266,0.083
76,Greece,-0.26,0.128
77,Greenland,0.038,0.318
78,Guadeloupe,0.171,0.178
79,Guam,-0.124,0.416
80,Guatemala,0.014,0.108
81,Guernsey,-0.273,0.171
82,Guinea,-0.203,0.119
83,Guinea-Bissau,-0.176,0.123
84,Guyana,0.219,0.329
85,Haiti,0.235,0.112
86,Heard I. and McDonald Is,-0.681,0.347
87,Honduras,0.062,0.148
88,Hong Kong,0.086,0.054
89,Hungary,-0.987,0.132
90,Iceland,1.124,0.071
91,India,-0.032,0.106
