,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.76,28.43,29.04,28.47,27.63,26.19,25.20,24.86,25.44,26.30,26.96,26.29
1,0.17,0.16,0.18,0.16,0.15,0.15,0.14,0.16,0.16,0.16,0.14,0.15
