,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,27.90,27.40,25.80,22.11,17.92,15.22,14.28,15.88,19.19,22.56,25.36,27.05
1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.13
