,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,4.33,5.11,7.20,9.22,12.99,16.43,19.29,19.13,16.51,11.98,7.53,5.05
1,2.24,1.90,1.85,1.84,1.90,2.10,2.14,1.99,1.87,1.82,2.00,2.37
