,Country,Anomaly,Unc.
0,Afghanistan,-0.314,0.167
1,Albania,-0.604,0.154
2,Algeria,-0.399,0.144
3,Andorra,-0.234,0.128
4,Angola,-0.346,0.117
5,Anguilla,-0.1,0.135
6,Antarctica,,
7,Antigua and Barb,-0.068,0.154
8,Argentina,-0.351,0.097
9,Armenia,-0.532,0.382
10,Aruba,-0.212,0.191
11,Australia,-0.144,0.081
12,Austria,-0.734,0.082
13,Azerbaijan,-0.544,0.237
14,Bahamas,0.008,0.218
15,Bahrain,0.048,0.216
16,Bangladesh,0.128,0.074
17,Barbados,-0.133,0.082
18,Belarus,-0.505,0.075
19,Belgium,-0.352,0.074
20,Belize,-0.121,0.119
21,Benin,-0.342,0.111
22,Bhutan,0.203,0.186
23,Bolivia,-0.129,0.305
24,Bosnia and Herz,-0.798,0.091
25,Botswana,-0.317,0.107
26,Brazil,0.001,0.074
27,British Virgin Is,-0.163,0.118
28,Bulgaria,-1.024,0.173
29,Burkina Faso,-0.37,0.095
30,Burma,0.161,0.165
31,Burundi,-0.03,0.093
32,Cambodia,-0.016,0.161
33,Cameroon,-0.296,0.123
34,Canada,0.115,0.087
35,Cayman Is,-0.015,0.279
36,Central African Rep,-0.191,0.16
37,Chad,-0.212,0.196
38,Chile,-0.36,0.164
39,China,-0.063,0.07
40,Colombia,-0.173,0.162
41,Comoros,0.114,0.222
42,Congo,-0.283,0.086
43,Costa Rica,-0.105,0.215
44,Croatia,-0.862,0.089
45,Cuba,-0.045,0.057
46,Curaçao,-0.079,0.323
47,Cyprus,-0.242,0.114
48,Czechia,-0.757,0.168
49,Côte d'Ivoire,-0.24,0.133
50,Dem. Rep. Congo,-0.181,0.089
51,Denmark,-0.335,0.072
52,Djibouti,0.096,0.394
53,Dominica,-0.159,0.14
54,Dominican Rep,-0.127,0.175
55,Ecuador,-0.307,0.286
56,Egypt,-0.301,0.157
57,El Salvador,-0.018,0.234
58,Eq. Guinea,-0.408,0.233
59,Eritrea,0.051,0.438
60,Estonia,-0.042,0.075
61,Ethiopia,-0.012,0.199
62,Faeroe Is,0.14,0.246
63,Falkland Is,-0.09,0.589
64,Fiji,0.06,0.227
65,Finland,0.849,0.066
66,Fr. Polynesia,0.007,0.245
67,Fr. S. Antarctic Lands,0.06,0.317
68,France,-0.253,0.067
69,French Guiana,-0.167,0.168
70,Gabon,-0.421,0.232
71,Gambia,-0.274,0.163
72,Gaza Strip,-0.058,0.131
73,Georgia,-0.574,0.21
74,Germany,-0.537,0.036
75,Ghana,-0.318,0.078
76,Greece,-0.581,0.122
77,Greenland,0.249,0.255
78,Guadeloupe,-0.175,0.132
79,Guam,0.184,0.278
80,Guatemala,-0.143,0.162
81,Guernsey,-0.151,0.12
82,Guinea,-0.366,0.079
83,Guinea-Bissau,-0.231,0.159
84,Guyana,-0.26,0.085
85,Haiti,-0.066,0.117
86,Heard I. and McDonald Is,0.071,0.435
87,Honduras,-0.001,0.255
88,Hong Kong,0.254,0.184
89,Hungary,-1.049,0.108
90,Iceland,0.577,0.092
91,India,0.069,0.099
92,Indonesia,-0.161,0.125
93,Iran,-0.234,0.168
94,Iraq,-0.06,0.195
95,Ireland,-0.141,0.08
96,Isle of Man,-0.162,0.092
97,Israel,-0.091,0.239
98,Italy,-0.346,0.078
99,Jamaica,-0.109,0.087
100,Japan,0.015,0.067
101,Jersey,-0.151,0.12
102,Jordan,-0.06,0.279
103,Kazakhstan,-1.199,0.188
104,Kenya,-0.009,0.13
105,Kuwait,0.002,0.286
106,Kyrgyzstan,-0.86,0.179
107,Laos,0.193,0.15
108,Latvia,-0.338,0.107
109,Lebanon,-0.123,0.131
110,Lesotho,-0.418,0.175
111,Liberia,-0.279,0.084
112,Libya,-0.376,0.276
113,Liechtenstein,-0.445,0.083
114,Lithuania,-0.523,0.081
115,Luxembourg,-0.404,0.074
116,Macao,0.235,0.137
117,Macedonia,-0.825,0.14
118,Madagascar,0.151,0.178
119,Malawi,0.107,0.087
120,Malaysia,-0.127,0.135
121,Mali,-0.565,0.09
122,Malta,-0.366,0.22
123,Martinique,-0.227,0.163
124,Mauritania,-0.494,0.087
125,Mauritius,0.207,0.107
126,Mayotte,-0.036,0.15
127,Mexico,0.283,0.073
128,Moldova,-1.108,0.173
129,Mongolia,-0.44,0.158
130,Montenegro,-0.84,0.152
131,Montserrat,-0.162,0.13
132,Morocco,-0.227,0.159
133,Mozambique,0.099,0.16
134,Namibia,-0.479,0.14
135,Nepal,0.274,0.153
136,Netherlands,-0.32,0.045
137,New Caledonia,0.117,0.128
138,New Zealand,0.167,0.099
139,Nicaragua,0.063,0.261
140,Niger,-0.254,0.177
141,Nigeria,-0.276,0.113
142,Niue,0.207,0.237
143,North Korea,0.199,0.138
144,Norway,0.653,0.153
145,Oman,0.114,0.181
146,Pakistan,0.225,0.092
147,Palau,-0.102,0.265
148,Palestine,-0.074,0.044
149,Panama,-0.145,0.084
150,Papua New Guinea,-0.096,0.175
151,Paraguay,0.037,0.161
152,Peru,-0.27,0.163
153,Philippines,0.071,0.108
154,Poland,-0.763,0.077
155,Portugal,-0.017,0.074
156,Puerto Rico,-0.112,0.145
157,Qatar,0.07,0.215
158,Reunion,0.173,0.148
159,Romania,-1.069,0.18
160,Russia,0.281,0.101
161,Rwanda,-0.068,0.093
162,S. Geo. and the Is,-0.016,0.485
163,Saint Lucia,-0.166,0.076
164,Samoa,0.063,0.141
165,San Marino,-0.528,0.136
166,Saudi Arabia,0.124,0.271
167,Senegal,-0.336,0.138
168,Serbia,-1.061,0.162
169,Seychelles,-0.052,0.451
170,Sierra Leone,-0.301,0.077
171,Singapore,-0.198,0.098
172,Slovakia,-0.837,0.069
173,Slovenia,-0.766,0.098
174,Solomon Is,-0.031,0.143
175,Somalia,-0.041,0.238
176,South Africa,-0.426,0.208
177,South Korea,0.399,0.136
178,Spain,-0.025,0.049
179,Sri Lanka,-0.091,0.126
180,St. Pierre and Miquelon,0.251,0.192
181,St. Vin. and Gren,-0.191,0.075
182,Sudan,-0.251,0.158
183,Suriname,-0.234,0.095
184,Svalbard and Jan Mayen,2.342,0.593
185,Swaziland,-0.142,0.207
186,Sweden,0.279,0.068
187,Switzerland,-0.373,0.071
188,Syria,-0.198,0.179
189,São Tomé and Principe,-0.368,0.145
190,Taiwan,0.548,0.088
191,Tajikistan,-0.605,0.128
192,Tanzania,0.091,0.153
193,Thailand,0.085,0.099
194,Timor-Leste,0.26,0.475
195,Togo,-0.349,0.097
196,Tonga,0.166,0.207
197,Trinidad and Tobago,-0.278,0.099
198,Tunisia,-0.418,0.205
199,Turkey,-0.485,0.146
200,Turkmenistan,-0.864,0.103
201,Turks and Caicos Is,0.019,0.255
202,U.S. Virgin Is,-0.109,0.147
203,Uganda,-0.042,0.098
204,Ukraine,-0.924,0.065
205,United Arab Emirates,0.103,0.144
206,United Kingdom,-0.177,0.061
207,United States,0.691,0.057
208,Uruguay,-0.241,0.112
209,Uzbekistan,-1.046,0.145
