,Country,Anomaly,Unc.
0,Afghanistan,-0.335,0.254
1,Albania,0.023,0.218
2,Algeria,-0.654,0.252
3,Andorra,-0.669,0.202
4,Angola,-0.381,0.42
5,Anguilla,-0.551,0.3
6,Antarctica,,
7,Antigua and Barb,-0.564,0.337
8,Argentina,-0.232,0.129
9,Armenia,-0.343,0.447
10,Aruba,-0.585,0.157
11,Australia,-0.71,0.168
12,Austria,-0.054,0.13
13,Azerbaijan,-0.372,0.191
14,Bahamas,0.285,0.215
15,Bahrain,-0.361,0.383
16,Bangladesh,-0.649,0.068
17,Barbados,-0.626,0.202
18,Belarus,1.055,0.168
19,Belgium,-0.035,0.143
20,Belize,-0.402,0.362
21,Benin,-0.068,0.237
22,Bhutan,-0.627,0.13
23,Bolivia,-0.294,0.331
24,Bosnia and Herz,0.087,0.178
25,Botswana,-0.727,0.31
26,Brazil,-0.489,0.146
27,British Virgin Is,-0.526,0.193
28,Bulgaria,0.311,0.211
29,Burkina Faso,0.152,0.735
30,Burma,-0.597,0.228
31,Burundi,-0.047,0.336
32,Cambodia,-0.676,0.338
33,Cameroon,-0.352,0.47
34,Canada,-0.794,0.24
35,Cayman Is,0.058,0.265
36,Central African Rep,-0.167,0.276
37,Chad,0.03,0.347
38,Chile,-0.379,0.18
39,China,-0.316,0.246
40,Colombia,-0.552,0.313
41,Comoros,0.096,0.354
42,Congo,-0.364,0.288
43,Costa Rica,-0.421,0.229
44,Croatia,0.077,0.131
45,Cuba,0.019,0.227
46,Curaçao,-0.594,0.112
47,Cyprus,-0.493,0.275
48,Czechia,0.063,0.126
49,Côte d'Ivoire,-0.167,0.29
50,Dem. Rep. Congo,-0.261,0.308
51,Denmark,0.691,0.133
52,Djibouti,-0.105,0.642
53,Dominica,-0.596,0.235
54,Dominican Rep,-0.452,0.138
55,Ecuador,-0.516,0.287
56,Egypt,-0.219,0.209
57,El Salvador,-0.408,0.271
58,Eq. Guinea,-0.572,0.663
59,Eritrea,-0.108,0.368
60,Estonia,1.282,0.2
61,Ethiopia,-0.062,0.596
62,Faeroe Is,0.011,0.303
63,Falkland Is,-0.505,0.467
64,Fiji,-0.619,0.257
65,Finland,0.995,0.17
66,Fr. Polynesia,-0.283,0.407
67,Fr. S. Antarctic Lands,,
68,France,-0.448,0.17
69,French Guiana,-0.518,0.27
70,Gabon,-0.545,0.596
71,Gambia,-0.171,0.518
72,Gaza Strip,-0.398,0.201
73,Georgia,-0.471,0.374
74,Germany,0.262,0.146
75,Ghana,-0.036,0.442
76,Greece,-0.132,0.183
77,Greenland,-0.379,1.088
78,Guadeloupe,-0.575,0.203
79,Guam,-0.521,0.25
80,Guatemala,-0.37,0.244
81,Guernsey,-0.228,0.194
