Country,Anomaly
Afghanistan,
Albania,-0.243
Algeria,
American Samoa,
Andorra,-0.373
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.441
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.491
Belgium,-0.621
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.34600000000000003
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.231
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.389
Cuba,
Curaçao,
Cyprus,
Czechia,-0.555
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.8220000000000001
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.5429999999999999
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.557
Fiji,
Finland,-0.45399999999999996
France,-0.494
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.5870000000000001
Ghana,
Greece,-0.19699999999999998
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.521
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.532
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.6940000000000001
Isle of Man,-0.753
Israel,
Italy,-0.392
Jamaica,
Japan,
Jersey,-0.521
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.59
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.40700000000000003
Lithuania,-0.669
Luxembourg,-0.591
Macau,
Macedonia,-0.244
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.023
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.35200000000000004
Monaco,-0.535
Mongolia,
Montenegro,-0.265
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.72
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.648
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.6809999999999999
Portugal,-0.006999999999999999
Puerto Rico,
Qatar,
Reunion,
Romania,-0.385
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.46399999999999997
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.386
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.371
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.642
Slovenia,-0.38299999999999995
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.129
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.08
Sweden,-0.7759999999999999
Switzerland,-0.505
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,0.036000000000000004
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.319
United Arab Emirates,
United Kingdom,-0.845
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.865
Global Land,0.165
