,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-5.66,-4.39,0.25,8.38,14.61,18.44,20.02,19.26,14.31,8.02,2.38,-2.31
1,0.22,0.19,0.15,0.13,0.17,0.19,0.20,0.18,0.15,0.12,0.16,0.21
