,Country,Anomaly,Unc.
0,Afghanistan,1.625,0.175
1,Albania,0.488,0.103
2,Algeria,1.148,0.106
3,Andorra,0.663,0.119
4,Angola,1.022,0.141
5,Anguilla,0.671,0.222
6,Antarctica,1.159,0.207
7,Antigua and Barb,0.737,0.105
8,Argentina,0.3,0.049
9,Armenia,1.083,0.12
10,Aruba,0.656,0.158
11,Australia,0.662,0.079
12,Austria,1.334,0.118
13,Azerbaijan,1.218,0.15
14,Bahamas,0.859,0.092
15,Bahrain,1.411,0.122
16,Bangladesh,0.39,0.122
17,Barbados,0.554,0.091
18,Belarus,1.771,0.067
19,Belgium,1.273,0.075
20,Belize,0.422,0.14
21,Benin,0.823,0.133
22,Bhutan,0.447,0.169
23,Bolivia,0.61,0.16
24,Bosnia and Herz,1.09,0.086
25,Botswana,0.949,0.166
26,Brazil,0.915,0.057
27,British Virgin Is,0.726,0.216
28,Bulgaria,0.865,0.093
29,Burkina Faso,1.014,0.12
30,Burma,0.371,0.145
31,Burundi,0.83,0.139
32,Cambodia,0.666,0.181
33,Cameroon,0.747,0.184
34,Canada,0.454,0.081
35,Cayman Is,0.651,0.208
36,Central African Rep,0.803,0.198
37,Chad,0.663,0.37
38,Chile,0.129,0.114
39,China,1.058,0.084
40,Colombia,0.646,0.088
41,Comoros,0.99,0.275
42,Congo,0.53,0.263
43,Costa Rica,0.579,0.198
44,Croatia,1.217,0.082
45,Cuba,0.747,0.099
46,Curaçao,0.622,0.134
47,Cyprus,0.607,0.099
48,Czechia,1.349,0.16
49,Côte d'Ivoire,0.745,0.232
50,Dem. Rep. Congo,0.8,0.171
51,Denmark,1.531,0.078
52,Djibouti,1.034,0.246
53,Dominica,0.569,0.114
54,Dominican Rep,0.653,0.267
55,Ecuador,0.666,0.093
56,Egypt,0.709,0.108
57,El Salvador,0.581,0.147
58,Eq. Guinea,0.675,0.162
59,Eritrea,1.071,0.124
60,Estonia,1.402,0.06
61,Ethiopia,1.077,0.138
62,Faeroe Is,0.973,0.191
63,Falkland Is,-0.214,0.165
64,Fiji,0.775,0.103
65,Finland,0.982,0.066
66,Fr. Polynesia,0.734,0.212
67,Fr. S. Antarctic Lands,0.484,0.181
68,France,0.889,0.072
69,French Guiana,0.651,0.107
70,Gabon,0.651,0.102
71,Gambia,1.232,0.246
72,Gaza Strip,0.772,0.144
73,Georgia,0.974,0.127
74,Germany,1.359,0.064
75,Ghana,0.851,0.138
76,Greece,0.385,0.061
77,Greenland,1.284,0.34
78,Guadeloupe,0.65,0.232
79,Guam,0.558,0.176
80,Guatemala,0.429,0.118
81,Guernsey,1.004,0.075
82,Guinea,1.065,0.246
83,Guinea-Bissau,1.149,0.4
84,Guyana,0.628,0.145
85,Haiti,0.618,0.188
86,Heard I. and McDonald Is,0.487,0.177
87,Honduras,0.435,0.239
88,Hong Kong,0.764,0.161
89,Hungary,1.289,0.1
90,Iceland,0.787,0.079
91,India,0.746,0.074
92,Indonesia,0.624,0.088
93,Iran,1.599,0.12
94,Iraq,0.949,0.149
95,Ireland,0.823,0.08
96,Isle of Man,0.936,0.128
97,Israel,0.633,0.105
98,Italy,0.811,0.055
99,Jamaica,0.646,0.141
100,Japan,0.641,0.067
101,Jersey,1.004,0.075
102,Jordan,0.589,0.147
103,Kazakhstan,2.205,0.091
104,Kenya,0.885,0.082
105,Kuwait,1.223,0.206
106,Kyrgyzstan,1.603,0.061
107,Laos,0.474,0.108
108,Latvia,1.623,0.091
109,Lebanon,0.693,0.114
110,Lesotho,0.564,0.131
111,Liberia,0.803,0.183
112,Libya,0.846,0.145
113,Liechtenstein,1.283,0.145
114,Lithuania,1.845,0.066
115,Luxembourg,1.224,0.07
116,Macao,0.709,0.161
117,Macedonia,0.381,0.087
118,Madagascar,0.852,0.179
119,Malawi,0.857,0.258
120,Malaysia,0.661,0.104
121,Mali,1.201,0.191
122,Malta,0.912,0.199
123,Martinique,0.566,0.208
124,Mauritania,1.211,0.166
125,Mauritius,0.774,0.101
126,Mayotte,0.973,0.299
127,Mexico,0.386,0.075
128,Moldova,1.312,0.067
129,Mongolia,1.681,0.133
130,Montenegro,0.78,0.097
131,Montserrat,0.67,0.24
132,Morocco,1.155,0.086
133,Mozambique,0.829,0.152
134,Namibia,1.05,0.1
135,Nepal,0.574,0.125
136,Netherlands,1.412,0.064
137,New Caledonia,0.678,0.178
138,New Zealand,0.446,0.1
139,Nicaragua,0.445,0.139
140,Niger,0.801,0.133
141,Nigeria,0.844,0.147
142,Niue,0.705,0.184
143,North Korea,0.826,0.083
144,Norway,1.318,0.091
145,Oman,0.961,0.215
146,Pakistan,1.208,0.122
147,Palau,0.673,0.204
148,Palestine,0.677,0.181
149,Panama,0.63,0.196
150,Papua New Guinea,0.617,0.096
151,Paraguay,1.193,0.174
152,Peru,0.488,0.118
153,Philippines,0.547,0.094
154,Poland,1.698,0.069
155,Portugal,0.525,0.089
156,Puerto Rico,0.858,0.109
157,Qatar,1.416,0.174
158,Reunion,0.806,0.187
159,Romania,1.276,0.075
160,Russia,1.575,0.105
161,Rwanda,0.876,0.248
162,S. Geo. and the Is,0.378,0.392
163,Saint Lucia,0.558,0.09
164,Samoa,0.844,0.164
165,San Marino,0.957,0.109
166,Saudi Arabia,1.076,0.174
167,Senegal,1.206,0.209
168,Serbia,0.952,0.104
169,Seychelles,0.639,0.163
170,Sierra Leone,0.951,0.264
171,Singapore,0.629,0.088
172,Slovakia,1.228,0.114
173,Slovenia,1.35,0.109
174,Solomon Is,0.61,0.19
175,Somalia,0.866,0.219
176,South Africa,0.515,0.082
177,South Korea,0.535,0.11
178,Spain,0.665,0.091
179,Sri Lanka,0.695,0.135
180,St. Pierre and Miquelon,0.085,0.108
181,St. Vin. and Gren,0.557,0.092
182,Sudan,0.948,0.12
183,Suriname,0.673,0.091
184,Svalbard and Jan Mayen,1.269,0.37
185,Swaziland,0.628,0.182
186,Sweden,1.457,0.059
187,Switzerland,1.075,0.086
188,Syria,0.715,0.065
189,São Tomé and Principe,0.615,0.211
190,Taiwan,0.963,0.129
191,Tajikistan,1.483,0.096
192,Tanzania,0.663,0.091
193,Thailand,0.489,0.082
194,Timor-Leste,0.491,0.156
195,Togo,0.813,0.193
196,Tonga,0.772,0.114
197,Trinidad and Tobago,0.472,0.205
198,Tunisia,1.175,0.129
199,Turkey,0.694,0.085
200,Turkmenistan,1.748,0.116
201,Turks and Caicos Is,0.776,0.246
202,U.S. Virgin Is,0.829,0.088
203,Uganda,0.946,0.138
204,Ukraine,1.508,0.051
205,United Arab Emirates,1.263,0.169
206,United Kingdom,0.984,0.058
207,United States,0.97,0.079
208,Uruguay,0.553,0.077
209,Uzbekistan,1.819,0.102
210,Venezuela,0.646,0.165
211,Vietnam,0.601,0.081
212,W. Sahara,1.204,0.148
213,Yemen,0.912,0.484
214,Zambia,0.952,0.171
215,Zimbabwe,0.844,0.148
216,Åland,1.534,0.088
