Country,Anomaly
Afghanistan,
Albania,-0.131
Algeria,-0.395
American Samoa,
Andorra,0.006
Angola,
Anguilla,-0.6829999999999999
Antarctica,
Antigua and Barbuda,-0.67
Argentina,-0.624
Armenia,-0.7020000000000001
Aruba,-0.8109999999999999
Australia,
Austria,0.064
Azerbaijan,-0.807
Bahamas,-0.519
Bahrain,
Bangladesh,
Barbados,-0.6809999999999999
Belarus,-0.493
Belgium,-0.024
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.046
Botswana,-0.47
Brazil,
British Virgin Islands,-0.695
Bulgaria,-0.27899999999999997
Burkina Faso,
Burundi,
Cambodia,-0.637
Cameroon,
Canada,-0.66
Cape Verde,-0.636
Cayman Islands,-0.618
Central African Republic,
Chad,
Chile,-0.725
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,0.016
Cuba,-0.818
Curaçao,-0.81
Cyprus,-0.198
Czechia,-0.09699999999999999
Côte d'Ivoire,-0.6809999999999999
Dem. Rep. Congo,
Denmark,-0.363
Djibouti,
Dominica,-0.674
Dominican Republic,-0.746
Ecuador,
Egypt,-0.266
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.59
eSwatini,-0.569
Ethiopia,
Falkland Islands (Islas Malvinas),-0.64
Faroe Islands,-0.633
Fiji,
Finland,-0.679
France,0.013000000000000001
French Guiana,-0.727
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.721
Germany,-0.09300000000000001
Ghana,
Greece,-0.195
Greenland,-1.743
Grenada,-0.708
Guadeloupe,-0.701
Guam,
Guatemala,
Guernsey,-0.054000000000000006
Guinea,
Guinea-Bissau,
Guyana,-0.7140000000000001
Haiti,-0.7809999999999999
Heard Island and McDonald Islands,
Honduras,
Hong Kong,-0.897
Hungary,-0.162
Iceland,-0.9359999999999999
India,
Indonesia,
Iran,-0.6729999999999999
Iraq,-0.517
Ireland,-0.39
Isle of Man,-0.23
Israel,-0.235
Italy,-0.026000000000000002
Jamaica,-0.893
Japan,-0.7190000000000001
Jersey,-0.054000000000000006
Jordan,-0.306
Kazakhstan,-0.785
Kenya,
Kiribati,
Kuwait,-0.578
Kyrgyzstan,
Laos,-0.613
Latvia,-0.531
Lebanon,-0.23600000000000002
Lesotho,-0.47
Liberia,
Libya,
Liechtenstein,0.128
Lithuania,-0.507
Luxembourg,-0.01
Macau,-0.8909999999999999
Macedonia,-0.163
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.063
Martinique,-0.7090000000000001
Mauritania,
Mauritius,
Mayotte,
Mexico,-0.5579999999999999
Micronesia,
Moldova,-0.479
Monaco,0.013000000000000001
Mongolia,-0.556
Montenegro,-0.096
Montserrat,-0.6990000000000001
Morocco,-0.335
Mozambique,
Myanmar,-0.785
Namibia,
Nepal,
Netherlands,-0.113
New Caledonia,-0.6559999999999999
New Zealand,-0.512
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,-0.498
Northern Mariana Islands,
Norway,-0.608
Oman,
Pakistan,
Palau,
Palestina,-0.723
Panama,
Papua New Guinea,
Paraguay,-0.5820000000000001
Peru,
Philippines,
Poland,-0.33
Portugal,-0.259
Puerto Rico,-0.715
Qatar,
Reunion,
Romania,-0.36700000000000005
Russia,-0.35200000000000004
Rwanda,
Saint Barthélemy,-0.64
Saint Kitts and Nevis,-0.691
Saint Lucia,-0.6990000000000001
Saint Martin,-0.6829999999999999
Saint Pierre and Miquelon,-1.091
Saint Vincent and the Grenadines,-0.713
Samoa,
San Marino,0.033
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.163
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,-0.6829999999999999
Slovakia,-0.222
Slovenia,0.091
Solomon Islands,
Somalia,
South Africa,-0.45799999999999996
South Georgia and the South Sandwich Isla,
South Korea,-0.696
Spain,-0.212
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.708
Sweden,-0.555
Switzerland,0.077
Syria,-0.38
Taiwan,-0.769
Tajikistan,
Tanzania,
Thailand,-0.639
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.726
Tunisia,-0.149
Turkey,-0.456
Turkmenistan,-0.8440000000000001
Turks and Caicas Islands,-0.64
Uganda,
Ukraine,-0.613
United Arab Emirates,
United Kingdom,-0.287
United States of America,-0.516
Uruguay,-0.488
Uzbekistan,-0.8590000000000001
Venezuela,-0.7979999999999999
Vietnam,-0.618
Virgin Islands,-0.6859999999999999
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.5529999999999999
Global Land,-0.5539999999999999
