,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.19,23.64,23.09,20.90,17.74,15.11,14.87,16.82,20.10,22.23,23.45,24.07
1,0.40,0.40,0.39,0.40,0.41,0.40,0.41,0.41,0.39,0.40,0.43,0.42
