Country,Anomaly
Afghanistan,-0.177
Albania,-0.326
Algeria,-0.001
American Samoa,
Andorra,0.136
Angola,
Anguilla,-0.155
Antarctica,
Antigua and Barbuda,-0.054000000000000006
Argentina,0.121
Armenia,0.4
Aruba,-0.107
Australia,0.145
Austria,-0.098
Azerbaijan,0.34
Bahamas,-0.11699999999999999
Bahrain,
Bangladesh,-0.5760000000000001
Barbados,-0.047
Belarus,-0.878
Belgium,-0.08
Belize,-0.35
Benin,-0.09300000000000001
Bhutan,-0.491
Bolivia,
Bosnia and Herzegovina,-0.223
Botswana,
Brazil,
British Virgin Islands,-0.127
Bulgaria,-0.27399999999999997
Burkina Faso,-0.115
Burundi,
Cambodia,-0.03
Cameroon,-0.081
Canada,0.8059999999999999
Cape Verde,-0.28300000000000003
Cayman Islands,-0.08
Central African Republic,
Chad,
Chile,0.13699999999999998
China,-0.33899999999999997
Colombia,
Comoros,
Congo,-0.17600000000000002
Costa Rica,
Croatia,-0.161
Cuba,-0.22899999999999998
Curaçao,-0.013999999999999999
Cyprus,0.19899999999999998
Czechia,-0.203
Côte d'Ivoire,-0.47
Dem. Rep. Congo,-0.128
Denmark,-0.8
Djibouti,
Dominica,-0.054000000000000006
Dominican Republic,0.006999999999999999
Ecuador,
Egypt,-0.138
El Salvador,
Equatorial Guinea,-0.087
Eritrea,
Estonia,-1.126
eSwatini,-0.207
Ethiopia,
Falkland Islands (Islas Malvinas),-0.544
Faroe Islands,-1.0859999999999999
Fiji,
Finland,-1.359
France,0.015
French Guiana,-0.23399999999999999
French Polynesia,
French Southern and Antarctic Lands,
Gabon,-0.091
Gambia,-0.154
Georgia,0.27899999999999997
Germany,-0.078
Ghana,-0.145
Greece,-0.42700000000000005
Greenland,-0.7290000000000001
Grenada,0.006
Guadeloupe,-0.215
Guam,
Guatemala,-0.34700000000000003
Guernsey,-0.057
Guinea,-0.22899999999999998
Guinea-Bissau,-0.203
Guyana,-0.023
Haiti,0.003
Heard Island and McDonald Islands,
Honduras,-0.23199999999999998
Hong Kong,-0.253
Hungary,-0.248
Iceland,-0.996
India,-0.203
Indonesia,-0.255
Iran,0.374
Iraq,0.503
Ireland,-0.486
Isle of Man,-0.345
Israel,0.299
Italy,-0.157
Jamaica,-0.046
Japan,-0.066
Jersey,-0.057
Jordan,0.318
Kazakhstan,-0.674
Kenya,
Kiribati,
Kuwait,0.527
Kyrgyzstan,-0.831
Laos,-0.038
Latvia,-1.048
Lebanon,0.342
Lesotho,
Liberia,-0.252
Libya,-0.281
Liechtenstein,-0.055999999999999994
Lithuania,-0.955
Luxembourg,-0.057
Macau,-0.245
Macedonia,-0.313
Madagascar,
Malawi,
Malaysia,-0.161
Mali,-0.039
Malta,-0.2
Martinique,-0.201
Mauritania,0.035
Mauritius,
Mayotte,-0.172
Mexico,-0.337
Micronesia,
Moldova,-0.696
Monaco,0.024
Mongolia,-0.326
Montenegro,-0.252
Montserrat,-0.218
Morocco,0.045
Mozambique,
Myanmar,-0.5429999999999999
Namibia,
Nepal,-0.4
Netherlands,-0.158
New Caledonia,-0.245
New Zealand,-0.537
Nicaragua,-0.201
Niger,
Nigeria,-0.065
Niue,
North Korea,-0.068
Northern Mariana Islands,
Norway,-1.335
Oman,
Pakistan,-0.265
Palau,
Palestina,-0.133
Panama,
Papua New Guinea,
Paraguay,0.385
Peru,
Philippines,
Poland,-0.485
Portugal,0.052000000000000005
Puerto Rico,-0.031
Qatar,
Reunion,
Romania,-0.369
Russia,-0.11199999999999999
Rwanda,
Saint Barthélemy,-0.08800000000000001
Saint Kitts and Nevis,-0.040999999999999995
Saint Lucia,-0.028999999999999998
Saint Martin,-0.155
Saint Pierre and Miquelon,-0.257
Saint Vincent and the Grenadines,-0.01
Samoa,
San Marino,-0.196
Sao Tome and Principe,-0.248
Saudi Arabia,
Senegal,-0.14
Serbia,-0.299
Seychelles,
Sierra Leone,-0.27
Singapore,-0.27
Sint Maarten,-0.155
Slovakia,-0.353
Slovenia,-0.098
Solomon Islands,
Somalia,
South Africa,-0.20800000000000002
South Georgia and the South Sandwich Isla,-0.359
South Korea,-0.26
Spain,0.099
Sri Lanka,-0.184
Sudan,
Suriname,-0.063
Svalbard and Jan Mayen,-0.7390000000000001
Sweden,-1.38
Switzerland,0.066
Syria,0.363
Taiwan,0.024
Tajikistan,-0.72
Tanzania,-0.10400000000000001
Thailand,-0.135
Timor-Leste,
Togo,-0.11900000000000001
Tonga,
Trinidad and Tobago,0.071
Tunisia,-0.092
Turkey,0.040999999999999995
Turkmenistan,-0.017
Turks and Caicas Islands,-0.12
Uganda,
Ukraine,-0.685
United Arab Emirates,
United Kingdom,-0.47600000000000003
United States of America,-0.094
Uruguay,0.14400000000000002
Uzbekistan,-0.35200000000000004
Venezuela,0.038
Vietnam,0.023
Virgin Islands,-0.054000000000000006
Western Sahara,0.07400000000000001
Yemen,
Zambia,
Zimbabwe,
Åland,-1.466
Global Land,-0.054000000000000006
