Country,Anomaly
Afghanistan,
Albania,-0.392
Algeria,-0.414
American Samoa,
Andorra,-0.391
Angola,
Anguilla,-0.61
Antarctica,
Antigua and Barbuda,-0.501
Argentina,-0.59
Armenia,-0.257
Aruba,-0.5539999999999999
Australia,
Austria,-0.358
Azerbaijan,-0.226
Bahamas,-0.34299999999999997
Bahrain,
Bangladesh,-0.426
Barbados,-0.507
Belarus,-0.486
Belgium,-0.39799999999999996
Belize,-0.597
Benin,
Bhutan,-0.35200000000000004
Bolivia,
Bosnia and Herzegovina,-0.344
Botswana,
Brazil,
British Virgin Islands,-0.606
Bulgaria,-0.401
Burkina Faso,
Burundi,
Cambodia,-0.38299999999999995
Cameroon,
Canada,-0.551
Cape Verde,-0.489
Cayman Islands,-0.308
Central African Republic,
Chad,
Chile,-0.557
China,-0.301
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.341
Cuba,-0.457
Curaçao,-0.606
Cyprus,-0.374
Czechia,-0.442
Côte d'Ivoire,-0.5870000000000001
Dem. Rep. Congo,
Denmark,-0.504
Djibouti,
Dominica,-0.49200000000000005
Dominican Republic,-0.49700000000000005
Ecuador,
Egypt,-0.483
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.44
eSwatini,-0.541
Ethiopia,
Falkland Islands (Islas Malvinas),-0.6679999999999999
Faroe Islands,-0.535
Fiji,
Finland,-0.49
France,-0.413
French Guiana,-0.607
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,-0.27399999999999997
Georgia,-0.305
Germany,-0.39899999999999997
Ghana,
Greece,-0.465
Greenland,-0.981
Grenada,-0.512
Guadeloupe,-0.593
Guam,
Guatemala,-0.5920000000000001
Guernsey,-0.45799999999999996
Guinea,-0.337
Guinea-Bissau,-0.306
Guyana,-0.5329999999999999
Haiti,-0.47600000000000003
Heard Island and McDonald Islands,
Honduras,-0.524
Hong Kong,-0.638
Hungary,-0.414
Iceland,-0.647
India,-0.429
Indonesia,-0.574
Iran,-0.15
Iraq,-0.261
Ireland,-0.508
Isle of Man,-0.39899999999999997
Israel,-0.4
Italy,-0.37200000000000005
Jamaica,-0.455
Japan,-0.63
Jersey,-0.45799999999999996
Jordan,-0.405
Kazakhstan,-0.434
Kenya,
Kiribati,
Kuwait,-0.215
Kyrgyzstan,-0.433
Laos,-0.321
Latvia,-0.45299999999999996
Lebanon,-0.335
Lesotho,
Liberia,
Libya,-0.435
Liechtenstein,-0.35600000000000004
Lithuania,-0.501
Luxembourg,-0.385
Macau,-0.636
Macedonia,-0.405
Madagascar,
Malawi,
Malaysia,-0.52
Mali,
Malta,-0.256
Martinique,-0.593
Mauritania,-0.292
Mauritius,
Mayotte,
Mexico,-0.677
Micronesia,
Moldova,-0.473
Monaco,-0.435
Mongolia,-0.307
Montenegro,-0.353
Montserrat,-0.593
Morocco,-0.418
Mozambique,
Myanmar,-0.584
Namibia,
Nepal,-0.434
Netherlands,-0.402
New Caledonia,-0.565
New Zealand,-0.45899999999999996
Nicaragua,-0.489
Niger,
Nigeria,
Niue,
North Korea,-0.424
Northern Mariana Islands,
Norway,-0.49200000000000005
Oman,
Pakistan,
Palau,
Palestina,-0.568
Panama,
Papua New Guinea,
Paraguay,-0.47600000000000003
Peru,
Philippines,
Poland,-0.486
Portugal,-0.43799999999999994
Puerto Rico,-0.526
Qatar,
Reunion,
Romania,-0.44799999999999995
Russia,-0.322
Rwanda,
Saint Barthélemy,-0.605
Saint Kitts and Nevis,-0.51
Saint Lucia,-0.508
Saint Martin,-0.61
Saint Pierre and Miquelon,-0.9329999999999999
Saint Vincent and the Grenadines,-0.509
Samoa,
San Marino,-0.369
Sao Tome and Principe,
Saudi Arabia,
Senegal,-0.276
Serbia,-0.44
Seychelles,
Sierra Leone,
Singapore,-0.575
Sint Maarten,-0.61
Slovakia,-0.48
Slovenia,-0.335
Solomon Islands,
Somalia,
South Africa,-0.53
South Georgia and the South Sandwich Isla,
South Korea,-0.529
Spain,-0.41
Sri Lanka,-0.314
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.415
Sweden,-0.5
Switzerland,-0.401
Syria,-0.322
Taiwan,-0.41
Tajikistan,
Tanzania,
Thailand,-0.396
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.51
Tunisia,-0.298
Turkey,-0.381
Turkmenistan,-0.187
Turks and Caicas Islands,-0.48
Uganda,
Ukraine,-0.457
United Arab Emirates,
United Kingdom,-0.489
United States of America,-0.498
Uruguay,-0.61
Uzbekistan,-0.257
Venezuela,-0.547
Vietnam,-0.33
Virgin Islands,-0.524
Western Sahara,-0.33299999999999996
Yemen,
Zambia,
Zimbabwe,
Åland,-0.5579999999999999
Global Land,-0.41600000000000004
