,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-30.13,-29.79,-28.83,-22.41,-12.04,-5.25,-2.38,-4.31,-11.59,-20.17,-26.51,-29.96
1,1.37,1.31,1.16,1.14,1.14,1.20,1.31,1.31,1.20,1.16,1.16,1.23
