,Country,Anomaly,Unc.
0,Afghanistan,0.605,0.245
1,Albania,1.005,0.135
2,Algeria,1.344,0.18899999999999997
3,American Samoa,0.665,0.261
4,Andorra,1.811,0.18899999999999997
5,Angola,1.121,0.248
6,Anguilla,0.8290000000000001,0.15
7,Antarctica,0.48200000000000004,0.188
8,Antigua and Barbuda,0.92,0.09
9,Argentina,0.6779999999999999,0.098
10,Armenia,-0.08900000000000001,0.066
11,Aruba,0.6890000000000001,0.158
12,Australia,0.79,0.08800000000000001
13,Austria,1.209,0.08199999999999999
14,Azerbaijan,-0.24100000000000002,0.081
15,Bahamas,0.987,0.149
16,Bahrain,1.172,0.168
17,Bangladesh,0.271,0.151
18,Barbados,0.713,0.11800000000000001
19,Belarus,-0.03,0.077
20,Belgium,1.3319999999999999,0.08900000000000001
21,Belize,0.594,0.11599999999999999
22,Benin,1.043,0.142
23,Bhutan,0.40700000000000003,0.095
24,Bolivia,0.363,0.24100000000000002
25,Bosnia and Herzegovina,1.062,0.09699999999999999
26,Botswana,1.355,0.16699999999999998
27,Brazil,0.818,0.083
28,British Virgin Islands,0.85,0.127
29,Bulgaria,0.13,0.1
30,Burkina Faso,1.011,0.086
31,Burundi,0.865,0.397
32,Cambodia,0.644,0.14400000000000002
33,Cameroon,0.9470000000000001,0.23
34,Canada,1.199,0.07
35,Cape Verde,0.643,0.268
36,Cayman Islands,0.6659999999999999,0.308
37,Central African Republic,0.927,0.245
38,Chad,0.737,0.249
39,Chile,0.457,0.132
40,China,0.741,0.073
41,Colombia,0.784,0.14300000000000002
42,Comoros,0.8640000000000001,0.177
43,Congo,0.555,0.168
44,Costa Rica,0.7829999999999999,0.16
45,Croatia,1.16,0.071
46,Cuba,0.841,0.08800000000000001
47,Curaçao,0.637,0.177
48,Cyprus,0.501,0.142
49,Czechia,0.892,0.115
50,Côte d'Ivoire,0.88,0.263
51,Dem. Rep. Congo,0.741,0.17600000000000002
52,Denmark,0.659,0.096
53,Djibouti,1.209,0.17300000000000001
54,Dominica,0.74,0.14800000000000002
55,Dominican Republic,0.9079999999999999,0.18600000000000003
56,Ecuador,0.701,0.172
57,Egypt,0.617,0.13
58,El Salvador,0.701,0.129
59,Equatorial Guinea,0.927,0.128
60,Eritrea,1.025,0.149
61,Estonia,0.113,0.08800000000000001
62,eSwatini,0.992,0.184
63,Ethiopia,1.148,0.132
64,Falkland Islands (Islas Malvinas),0.42200000000000004,0.574
65,Faroe Islands,1.5659999999999998,0.139
66,Fiji,0.514,0.114
67,Finland,0.583,0.059000000000000004
68,France,1.724,0.08199999999999999
69,French Guiana,0.852,0.19899999999999998
70,French Polynesia,0.708,0.317
71,French Southern and Antarctic Lands,0.44799999999999995,0.7070000000000001
72,Gabon,0.9209999999999999,0.196
73,Gambia,0.893,0.18
74,Georgia,-0.26899999999999996,0.09
75,Germany,1.081,0.075
76,Ghana,1.001,0.087
77,Greece,0.504,0.069
78,Greenland,2.353,0.28800000000000003
79,Grenada,0.743,0.099
80,Guadeloupe,0.797,0.151
81,Guam,0.35100000000000003,0.13699999999999998
82,Guatemala,0.696,0.168
83,Guernsey,1.285,0.102
84,Guinea,0.86,0.231
85,Guinea-Bissau,0.769,0.281
86,Guyana,0.847,0.151
87,Haiti,0.872,0.23600000000000002
88,Heard Island and McDonald Islands,0.621,0.439
89,Honduras,0.573,0.064
90,Hong Kong,0.7020000000000001,0.171
91,Hungary,0.618,0.094
92,Iceland,1.9340000000000002,0.085
93,India,0.5870000000000001,0.11900000000000001
94,Indonesia,0.66,0.075
95,Iran,0.953,0.14300000000000002
96,Iraq,0.701,0.196
97,Ireland,0.987,0.10099999999999999
98,Isle of Man,1.052,0.114
99,Israel,0.473,0.12
100,Italy,1.499,0.067
101,Jamaica,0.76,0.162
102,Japan,0.18100000000000002,0.08199999999999999
103,Jersey,1.285,0.102
104,Jordan,0.433,0.168
105,Kazakhstan,0.013999999999999999,0.094
106,Kenya,1.025,0.084
107,Kiribati,0.981,0.47600000000000003
108,Kuwait,1.167,0.1
109,Kyrgyzstan,0.5589999999999999,0.226
110,Laos,0.861,0.10099999999999999
111,Latvia,0.166,0.111
112,Lebanon,0.435,0.096
113,Lesotho,0.904,0.138
114,Liberia,0.893,0.132
115,Libya,0.828,0.235
116,Liechtenstein,1.521,0.14800000000000002
117,Lithuania,0.087,0.10099999999999999
118,Luxembourg,1.521,0.071
119,Macau,0.698,0.168
120,Macedonia,0.6940000000000001,0.109
121,Madagascar,0.841,0.162
122,Malawi,0.831,0.221
123,Malaysia,0.675,0.049
124,Mali,1.1909999999999998,0.2
125,Malta,1.308,0.21600000000000003
126,Martinique,0.6890000000000001,0.146
127,Mauritania,1.135,0.20600000000000002
128,Mauritius,0.927,0.13
129,Mayotte,0.727,0.11900000000000001
130,Mexico,0.446,0.059000000000000004
131,Micronesia,0.672,0.261
132,Moldova,-0.361,0.105
133,Monaco,1.608,0.132
134,Mongolia,0.426,0.146
135,Montenegro,1.075,0.166
136,Montserrat,0.8240000000000001,0.157
137,Morocco,1.3159999999999998,0.081
138,Mozambique,0.7909999999999999,0.159
139,Myanmar,0.379,0.174
140,Namibia,1.469,0.256
141,Nepal,0.506,0.18100000000000002
142,Netherlands,0.945,0.057999999999999996
143,New Caledonia,0.392,0.187
144,New Zealand,0.22699999999999998,0.107
