Country,Anomaly
Afghanistan,
Albania,-0.47100000000000003
Algeria,
American Samoa,
Andorra,-0.332
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.408
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.377
Belgium,-0.423
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.408
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.504
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.397
Cuba,
Curaçao,
Cyprus,
Czechia,-0.35600000000000004
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.363
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.405
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.44299999999999995
Fiji,
Finland,-0.465
France,-0.397
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.389
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.24
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.446
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.514
Isle of Man,-0.28300000000000003
Israel,
Italy,-0.382
Jamaica,
Japan,
Jersey,-0.24
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.355
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.442
Lithuania,-0.32299999999999995
Luxembourg,-0.442
Macau,
Macedonia,-0.489
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.519
Monaco,-0.33299999999999996
Mongolia,
Montenegro,-0.423
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.39299999999999996
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.415
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.33799999999999997
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-0.494
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.7559999999999999
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.38299999999999995
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.303
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.45799999999999996
Slovenia,-0.385
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.38299999999999995
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.239
Sweden,-0.397
Switzerland,-0.456
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.506
United Arab Emirates,
United Kingdom,-0.478
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.461
Global Land,-0.5710000000000001
