,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.19,16.59,18.55,21.46,24.28,26.02,27.38,27.10,26.16,23.60,21.16,18.14
1,0.30,0.29,0.26,0.25,0.28,0.27,0.25,0.25,0.26,0.23,0.26,0.31
