Country,Anomaly
Afghanistan,
Albania,-0.231
Algeria,
American Samoa,
Andorra,0.099
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,0.122
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,-1.1059999999999999
Barbados,
Belarus,-0.04
Belgium,-0.006
Belize,
Benin,
Bhutan,-0.998
Bolivia,
Bosnia and Herzegovina,0.006
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.371
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,0.079
Cuba,
Curaçao,
Cyprus,
Czechia,0.065
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,0.018000000000000002
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,0.172
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.401
Fiji,
Finland,0.02
France,0.11199999999999999
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,0.052000000000000005
Ghana,
Greece,-0.48200000000000004
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.009000000000000001
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.003
Iceland,
India,-1.03
Indonesia,
Iran,
Iraq,
Ireland,-0.27
Isle of Man,-0.163
Israel,
Italy,0.044000000000000004
Jamaica,
Japan,
Jersey,-0.009000000000000001
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,0.171
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,0.16699999999999998
Lithuania,0.14300000000000002
Luxembourg,0.075
Macau,
Macedonia,-0.281
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.179
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.381
Monaco,0.166
Mongolia,
Montenegro,-0.11599999999999999
Montserrat,
Morocco,
Mozambique,
Myanmar,-1.0979999999999999
Namibia,
Nepal,-1.047
Netherlands,-0.027999999999999997
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.10800000000000001
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.012
Portugal,-0.384
Puerto Rico,
Qatar,
Reunion,
Romania,-0.263
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.078
Saint Vincent and the Grenadines,
Samoa,
San Marino,0.16
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.062
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.018000000000000002
Slovenia,0.138
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.184
Sri Lanka,-0.89
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.495
Sweden,0.037000000000000005
Switzerland,0.125
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.20199999999999999
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.41200000000000003
United Arab Emirates,
United Kingdom,-0.129
United States of America,-0.8809999999999999
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,0.27699999999999997
Global Land,-0.7559999999999999
