,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-21.40,-17.96,-8.52,1.50,9.77,15.84,17.68,15.91,9.26,0.40,-10.49,-18.91
1,0.51,0.51,0.35,0.31,0.39,0.42,0.47,0.46,0.34,0.29,0.36,0.43
