,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.37,23.97,23.99,23.18,22.86,22.32,21.87,22.06,22.48,22.61,22.73,22.74
1,0.35,0.35,0.35,0.34,0.34,0.33,0.35,0.34,0.33,0.34,0.34,0.34
