,Country,Anomaly,Unc.
0,Afghanistan,0.182,0.151
1,Albania,-0.162,0.371
2,Algeria,-0.217,0.301
3,Andorra,-0.285,0.209
4,Angola,0.094,1.064
5,Anguilla,-0.609,0.183
6,Antarctica,,
7,Antigua and Barb,-0.49,0.215
8,Argentina,-0.52,0.193
9,Armenia,0.284,0.522
10,Aruba,-0.563,0.254
11,Australia,-0.126,0.214
12,Austria,-0.748,0.2
13,Azerbaijan,0.141,0.364
14,Bahamas,-0.518,0.611
15,Bahrain,0.046,0.45
16,Bangladesh,-0.0,0.174
17,Barbados,-0.643,0.127
18,Belarus,-1.06,0.236
19,Belgium,-0.96,0.188
20,Belize,-0.175,0.29
21,Benin,0.202,0.278
22,Bhutan,0.127,0.173
23,Bolivia,-0.594,0.24
24,Bosnia and Herz,-0.742,0.214
25,Botswana,0.471,0.364
26,Brazil,-0.516,0.119
27,British Virgin Is,-0.74,0.168
28,Bulgaria,-0.086,0.311
29,Burkina Faso,0.089,0.51
30,Burma,-0.07,0.26
31,Burundi,-0.131,0.378
32,Cambodia,-0.224,0.317
33,Cameroon,-0.007,0.722
34,Canada,-0.328,0.338
35,Cayman Is,0.055,0.175
36,Central African Rep,-0.268,0.602
37,Chad,-0.086,0.99
38,Chile,-0.502,0.234
39,China,-0.045,0.197
40,Colombia,-0.494,0.339
41,Comoros,-0.234,0.52
42,Congo,-0.399,0.677
43,Costa Rica,-0.176,0.212
44,Croatia,-0.746,0.157
45,Cuba,-0.188,0.264
46,Curaçao,-0.606,0.287
47,Cyprus,-0.034,0.364
48,Czechia,-1.263,0.121
49,Côte d'Ivoire,-0.098,0.275
50,Dem. Rep. Congo,-0.281,0.477
51,Denmark,-1.146,0.16
52,Djibouti,-0.462,0.78
53,Dominica,-0.548,0.138
54,Dominican Rep,-0.582,0.281
55,Ecuador,-0.295,0.468
56,Egypt,-0.031,0.285
57,El Salvador,-0.224,0.21
58,Eq. Guinea,-0.162,0.978
59,Eritrea,-0.313,0.441
60,Estonia,-0.861,0.164
61,Ethiopia,-0.229,0.376
62,Faeroe Is,-0.593,0.23
