,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.31,23.07,26.13,28.85,31.01,31.18,29.48,28.79,29.08,28.17,25.08,21.91
1,1.58,1.16,0.88,0.97,1.00,1.00,0.98,0.99,1.05,1.02,0.90,1.36
